,Mileage,Rating,Rating-Count,Year,Price,Name,Status,model_details,Class,Version2,Version1
1770,1376,4.9,1293,2021,57647.0,Ford,Great, Ford Bronco Big Bend,Bend,Big,Bronco
1771,31083,5.0,359,2019,34748.0,Acura,Fair,9 Acura TLX V6 Technology & A-Spec,A-Spec,&,Technology
1772,13950,2.3,135,2021,28997.0,Jeep,Good, Jeep Compass Altitude,Altitude,Compass,Jeep
1773,48061,3.9,366,2020,38699.0,Ford,Good, Ford F-150 XL,XL,F-150,Ford
1774,34011,2.8,102,2020,40997.0,Volvo,Good, Volvo V60 T5 R-Design,R-Design,T5,V60
1775,4512,3.5,843,2021,52455.0,Nissan,Good, Nissan Titan PRO-4X,PRO-4X,Titan,Nissan
1776,26182,4.9,3038,2018,82881.0,Porsche,Great, Porsche Panamera Sport Turismo 4S,4S,Turismo,Sport
1777,3277,3.4,233,2021,126893.0,Mercedes-Benz,Unknown, Mercedes-Benz AMG GLE 63 S-Model 4MATIC,4MATIC,S-Model,63
1778,28100,4.4,533,2021,38675.0,Toyota,Good, Toyota Tacoma SR5,SR5,Tacoma,Toyota
1779,34846,4.3,66,2019,41999.0,BMW,Good,9 BMW 530 i xDrive,xDrive,i,530
1780,17816,4.7,2252,2021,39955.0,Honda,Good, Honda Pilot Special Edition,Edition,Special,Pilot
1781,35742,4.6,3850,2021,30368.0,Chevrolet,Good, Chevrolet Trailblazer RS,RS,Trailblazer,Chevrolet
1782,17517,4.8,2150,2022,30987.0,Kia,Good, Kia K5 EX,EX,K5,Kia
1783,26834,2.7,413,2021,32515.0,Toyota,Unknown, Toyota Highlander LE,LE,Highlander,Toyota
1784,28030,4.8,238,2019,28160.0,FIAT,Good,9 FIAT 124 Spider Lusso,Lusso,Spider,124
1785,32828,3.7,270,2017,28812.0,Buick,Good,7 Buick Envision Essence,Essence,Envision,Buick
1786,28661,4.7,1122,2019,37915.0,Volvo,Great,9 Volvo XC60 T5 Momentum,Momentum,T5,XC60
1787,24009,4.5,1289,2021,29921.0,Volkswagen,Fair, Volkswagen Tiguan 2.0T SE,SE,2.0T,Tiguan
1788,28404,4.6,262,2020,41955.0,GMC,Great, GMC Acadia Denali,Denali,Acadia,GMC
1789,10928,4.3,510,2021,33450.0,Ford,Good, Ford Edge SE,SE,Edge,Ford
1790,5991,4.7,489,2019,29445.0,Chevrolet,Great,9 Chevrolet Blazer 1LT,1LT,Blazer,Chevrolet
1791,14000,4.8,1147,2021,40900.0,Volvo,Great, Volvo XC60 T5 Momentum,Momentum,T5,XC60
1792,23831,4.8,1616,2019,44980.0,BMW,Fair,9 BMW 530 i xDrive,xDrive,i,530
1793,14999,4.3,769,2020,69467.0,Chevrolet,Good, Chevrolet Camaro ZL,ZL,Camaro,Chevrolet
1794,11821,4.9,1123,2022,44295.0,Buick,Good, Buick Enclave Essence,Essence,Enclave,Buick
1795,11928,4.2,18,2021,54911.0,INFINITI,Great, INFINITI Q60 3.0t Red Sport 4,4,Sport,Red
1796,15261,4.8,2158,2021,43922.0,Toyota,Good, Toyota Tundra SR5,SR5,Tundra,Toyota
1797,4782,1.9,26,2022,69750.0,BMW,Great, BMW M440 i xDrive,xDrive,i,M440
1798,3445,4.2,288,2022,47950.0,Honda,Good, Honda Ridgeline RTL-E,RTL-E,Ridgeline,Honda
1799,13203,4.8,489,2019,133898.0,Porsche,Fair,9 Porsche 911 Carrera GTS,GTS,Carrera,911
1800,2992,4.7,910,2022,29687.0,Toyota,Great, Toyota RAV4 LE,LE,RAV4,Toyota
1801,20214,4.7,4081,2021,29855.0,Subaru,Great, Subaru Outback Premium,Premium,Outback,Subaru
1802,4021,4.3,498,2022,96277.0,Cadillac,Great, Cadillac Escalade ESV Luxury,Luxury,ESV,Escalade
1803,65930,4.8,454,2019,39990.0,Toyota,Good,9 Toyota Sequoia SR5,SR5,Sequoia,Toyota
1804,22087,4.4,326,2019,79900.0,Cadillac,Great,9 Cadillac CT6-V 4.2L Blackwing Twin Turbo,Turbo,Twin,Blackwing
1805,60900,3.7,144,2018,54488.0,Dodge,Good, Dodge Durango SRT,SRT,Durango,Dodge
1806,17042,4.9,1631,2021,45884.0,Volvo,Good, Volvo S90 T6 Momentum,Momentum,T6,S90
1807,4403,4.8,923,2022,45377.0,Toyota,Good, Toyota Highlander XLE,XLE,Highlander,Toyota
1808,24831,4.4,1843,2021,44788.0,Volkswagen,Great, Volkswagen Atlas 3.6 V6 SEL Premium,Premium,SEL,V6
1809,23798,4.6,817,2020,47995.0,Chevrolet,Good, Chevrolet Silverado 1500 LTZ,LTZ,1500,Silverado
1810,13304,4.5,517,2021,44369.0,Volkswagen,Good, Volkswagen ID.4 1st Edition,Edition,1st,ID.4
1811,1586,4.6,425,2022,32496.0,Chevrolet,Good, Chevrolet Equinox RS,RS,Equinox,Chevrolet
1812,6391,4.9,1596,2022,72895.0,Cadillac,Unknown, Cadillac CT4-V V-Series Blackwing,Blackwing,V-Series,CT4-V
1813,36274,3.8,306,2021,42500.0,RAM,Great, RAM 1500 Big Horn,Horn,Big,1500
1814,7114,4.0,50,2021,38949.0,Buick,Good, Buick Envision Essence,Essence,Envision,Buick
1815,26366,4.8,1441,2021,88995.0,Cadillac,Unknown, Cadillac Escalade ESV Luxury,Luxury,ESV,Escalade
1816,20977,3.9,177,2021,27590.0,Kia,Good, Kia K5 LX,LX,K5,Kia
1817,4246,4.8,8608,2022,47622.0,Toyota,Good, Toyota 4Runner Limited,Limited,4Runner,Toyota
1818,18572,2.0,134,2022,59944.0,Acura,Good, Acura MDX A-Spec,A-Spec,MDX,Acura
1819,6330,3.8,315,2022,43994.0,Jeep,Great, Jeep Grand Cherokee WK Limited,Limited,WK,Cherokee
1820,48775,4.0,156,2018,37511.0,BMW,Great, BMW 340 i xDrive,xDrive,i,340
1821,9099,4.5,284,2022,48573.0,INFINITI,Good, INFINITI QX55 ESSENTIAL,ESSENTIAL,QX55,INFINITI
1822,38459,4.6,1385,2020,43323.0,Chrysler,Good, Chrysler Pacifica Hybrid Limited,Limited,Hybrid,Pacifica
1823,8696,4.9,157,2022,53987.0,INFINITI,Fair, INFINITI QX60 Luxe,Luxe,QX60,INFINITI
1824,40607,4.6,1231,2018,54995.0,BMW,Good, BMW 650 i,i,650,BMW
1825,14162,4.9,468,2022,48700.0,RAM,Great, RAM 1500 Lone Star,Star,Lone,1500
1826,9893,4.9,4719,2021,59900.0,Volvo,Good, Volvo XC90 T6 Inscription 7 Passenger,Passenger,7,Inscription
1827,52683,4.1,779,2019,35127.0,Chevrolet,Great,9 Chevrolet Tahoe LS,LS,Tahoe,Chevrolet
1828,9998,4.7,605,2021,47981.0,Toyota,Good, Toyota Highlander XSE,XSE,Highlander,Toyota
1829,50242,4.7,265,2021,28511.0,Kia,Good, Kia K5 EX,EX,K5,Kia
1830,59898,4.6,2949,2020,24299.0,Chevrolet,Fair, Chevrolet Malibu LT,LT,Malibu,Chevrolet
1831,15875,4.7,1480,2022,29870.0,Kia,Great, Kia K5 GT-Line,GT-Line,K5,Kia
1832,45197,3.7,246,2021,39995.0,Volkswagen,Great, Volkswagen Atlas Cross Sport 3.6L V6 SEL Premium R-Line,R-Line,Premium,SEL
1833,6091,4.8,1258,2022,75888.0,Chevrolet,Great, Chevrolet Suburban RST,RST,Suburban,Chevrolet
1834,16405,4.9,2739,2020,62964.0,BMW,Unknown, BMW 840 i,i,840,BMW
1835,2854,4.2,412,2021,63995.0,Ford,Fair, Ford F-150 XLT,XLT,F-150,Ford
1836,34347,4.9,5569,2020,28936.0,Honda,Good, Honda Pilot EX,EX,Pilot,Honda
1837,35828,4.3,246,2020,43299.0,Volvo,Great, Volvo XC90 T6 Momentum 7 Passenger,Passenger,7,Momentum
1838,10215,3.7,194,2022,29995.0,Volkswagen,Great, Volkswagen Tiguan 2.0T SE,SE,2.0T,Tiguan
1839,56953,4.5,5583,2020,22295.0,Nissan,Unknown, Nissan Murano SV,SV,Murano,Nissan
1840,7630,4.8,83,2021,32500.0,Ford,Good, Ford Mustang EcoBoost,EcoBoost,Mustang,Ford
1841,18649,4.5,4167,2021,69498.0,Ford,Good, Ford Expedition Platinum,Platinum,Expedition,Ford
1842,22957,4.7,1839,2020,32988.0,Acura,Great, Acura TLX V6 w/Technology Package,Package,w/Technology,V6
1843,19000,3.2,252,2021,30518.0,Chevrolet,Great, Chevrolet Camaro 1LT,1LT,Camaro,Chevrolet
1844,40290,4.5,1061,2021,40518.0,Chrysler,Good, Chrysler Pacifica Hybrid Limited,Limited,Hybrid,Pacifica
1845,42454,4.4,294,2019,45000.0,BMW,Great,9 BMW 740 i xDrive,xDrive,i,740
1846,34972,4.3,158,2019,43711.0,Volvo,Great,9 Volvo XC90 T5 R-Design,R-Design,T5,XC90
1847,30647,4.9,1426,2022,33922.0,Honda,Good, Honda Odyssey LX,LX,Odyssey,Honda
1848,34442,4.9,3038,2018,69981.0,Porsche,Great, Porsche Cayenne GTS,GTS,Cayenne,Porsche
1849,31247,4.0,452,2020,22798.0,Nissan,Great, Nissan Altima 2.5 S,S,2.5,Altima
1850,14580,4.4,2633,2022,29590.0,Kia,Great, Kia K5 GT-Line,GT-Line,K5,Kia
1851,7056,3.8,788,2022,62975.0,Jeep,Fair, Jeep Grand Cherokee L Overland,Overland,L,Cherokee
1852,38188,4.4,318,2021,64000.0,Chevrolet,Great, Chevrolet Tahoe Premier,Premier,Tahoe,Chevrolet
1853,4857,4.1,1267,2023,52936.0,GMC,Unknown,3 GMC Acadia Denali,Denali,Acadia,GMC
1854,16410,4.1,254,2020,88588.0,Porsche,Fair, Porsche Cayenne E-Hybrid AWD,AWD,E-Hybrid,Cayenne
1855,13330,4.7,616,2020,46999.0,BMW,Good, BMW 530 i xDrive,xDrive,i,530
1856,47188,4.9,1689,2021,37508.0,Volkswagen,Great, Volkswagen Atlas 3.6 V6 SEL,SEL,V6,3.6
1857,22431,4.4,1679,2021,34889.0,Toyota,Good, Toyota Avalon XLE,XLE,Avalon,Toyota
1858,46986,5.0,71,2020,46998.0,Cadillac,Good, Cadillac CT6 Luxury,Luxury,CT6,Cadillac
1859,10263,4.9,7711,2022,47993.0,Ford,Good, Ford Explorer Timberline,Timberline,Explorer,Ford
1860,56246,4.3,1897,2021,26935.0,Honda,Good, Honda Insight EX,EX,Insight,Honda
1861,3064,4.3,86,2021,178442.0,Porsche,Great, Porsche Taycan Turbo S,S,Turbo,Taycan
1862,22300,4.5,48,2019,52000.0,Porsche,Good,9 Porsche Macan Base,Base,Macan,Porsche
1863,37859,4.7,629,2021,60565.0,BMW,Unknown, BMW X3 M AWD,AWD,M,X3
1864,9649,4.8,1843,2022,40995.0,Honda,Great, Honda Passport Elite,Elite,Passport,Honda
1865,23088,4.6,530,2021,42679.0,Toyota,Great, Toyota Highlander Hybrid XLE,XLE,Hybrid,Highlander
1866,7463,3.9,177,2022,22980.0,Kia,Good, Kia Forte LXS,LXS,Forte,Kia
1867,19212,3.5,4225,2022,41730.0,Kia,Great, Kia Stinger GT,GT,Stinger,Kia
1868,17411,4.4,109,2022,39900.0,Kia,Great, Kia Stinger GT-Line,GT-Line,Stinger,Kia
1869,64796,4.6,2949,2020,24295.0,Chevrolet,Fair, Chevrolet Malibu LT,LT,Malibu,Chevrolet
1870,15925,4.9,2026,2021,42900.0,Toyota,Good, Toyota Highlander XLE,XLE,Highlander,Toyota
1871,28161,2.2,172,2019,27911.0,Honda,Great,9 Honda Pilot LX,LX,Pilot,Honda
1872,48789,4.5,54,2018,18995.0,Chevrolet,Great, Chevrolet Cruze LT,LT,Cruze,Chevrolet
1873,22668,3.8,16,2021,37956.0,Ford,Good, Ford Ranger XLT,XLT,Ranger,Ford
1874,34396,4.8,1578,2021,43000.0,Toyota,Good, Toyota Highlander XSE,XSE,Highlander,Toyota
1875,17112,4.8,1007,2019,30988.0,Subaru,Great,9 Subaru BRZ Limited,Limited,BRZ,Subaru
1876,2745,2.7,130,2022,38427.0,Cadillac,Great, Cadillac CT4 Luxury,Luxury,CT4,Cadillac
1877,6859,4.9,676,2022,26860.0,Nissan,Good, Nissan Altima 2.5 SV,SV,2.5,Altima
1878,35412,4.3,34,2021,42912.0,Volvo,Great, Volvo V60 Cross Country T5,T5,Country,Cross
1879,3900,4.6,1891,2021,59595.0,Ford,Great, Ford Bronco Big Bend,Bend,Big,Bronco
1880,889,3.6,18,2022,53855.0,Toyota,Great, Toyota Tundra SR5,SR5,Tundra,Toyota
1881,6724,4.6,317,2020,132799.0,Porsche,Good, Porsche 718 Cayman GT4,GT4,Cayman,718
1882,20786,5.0,403,2021,108226.0,Porsche,Good, Porsche Panamera 4 Executive,Executive,4,Panamera
1883,4137,3.0,59,2022,39450.0,Volkswagen,Good, Volkswagen Arteon 2.0T SE R-Line,R-Line,SE,2.0T
1884,21161,4.3,708,2021,36425.0,Chevrolet,Great, Chevrolet Colorado Z7,Z7,Colorado,Chevrolet
1885,23727,4.7,427,2020,42994.0,Volvo,Good, Volvo V60 T5 Inscription,Inscription,T5,V60
1886,52966,4.9,167,2020,32585.0,Acura,Great, Acura RDX Base,Base,RDX,Acura
1887,31687,4.3,218,2020,39495.0,Cadillac,Good, Cadillac CT5 Luxury AWD,AWD,Luxury,CT5
1888,19426,4.7,2254,2019,27356.0,Jeep,Great,9 Jeep Compass Trailhawk,Trailhawk,Compass,Jeep
1889,15272,4.6,2263,2021,44500.0,Cadillac,Great, Cadillac CT5 Sport AWD,AWD,Sport,CT5
1890,5679,4.7,133,2022,176342.0,Porsche,Good, Porsche Panamera Turbo S,S,Turbo,Panamera
1891,3527,4.5,1311,2022,32995.0,Honda,Fair, Honda Civic Sport,Sport,Civic,Honda
1892,11322,4.6,105,2020,149880.0,Mercedes-Benz,Fair, Mercedes-Benz Maybach S 560 4MATIC,4MATIC,560,S
1893,66564,3.8,359,2018,34995.0,Volvo,Great, Volvo V90 Cross Country T6,T6,Country,Cross
1894,14683,2.7,178,2021,36997.0,Honda,Great, Honda Pilot EX-L,EX-L,Pilot,Honda
1895,32867,3.5,1155,2020,36657.0,Jeep,Great, Jeep Grand Cherokee Limited,Limited,Cherokee,Grand
1896,68314,2.6,357,2020,39060.0,Ford,Great, Ford F-150 XLT,XLT,F-150,Ford
1897,28173,5.0,61,2019,37491.0,Ford,Unknown,9 Ford Ranger ,Ranger,Ford,9
1898,4244,4.8,2158,2022,48788.0,Toyota,Great, Toyota Tundra SR5,SR5,Tundra,Toyota
1899,6205,4.8,871,2022,74999.0,Jeep,Great, Jeep Wagoneer Series III,III,Series,Wagoneer
1900,13266,4.4,5368,2022,48900.0,Chevrolet,Great, Chevrolet Silverado 1500 Limited LTZ,LTZ,Limited,1500
1901,55040,4.9,455,2017,31982.0,Acura,Great,7 Acura MDX 3.5L w/Advance Package,Package,w/Advance,3.5L
1902,8012,4.4,930,2021,39200.0,Honda,Great, Honda Ridgeline RTL,RTL,Ridgeline,Honda
1903,36465,4.9,1499,2021,37635.0,BMW,Good, BMW X1 xDrive28i,xDrive28i,X1,BMW
1904,39403,4.5,517,2021,20702.0,Volkswagen,Great, Volkswagen Jetta 1.4T S,S,1.4T,Jetta
1905,3636,4.8,640,2022,54996.0,Volvo,Great, Volvo XC90 T6 Momentum 7 Passenger,Passenger,7,Momentum
1906,55669,4.4,410,2017,28994.0,Toyota,Great,7 Toyota Highlander XLE,XLE,Highlander,Toyota
1907,15234,4.8,348,2021,38995.0,INFINITI,Unknown, INFINITI QX50 LUXE,LUXE,QX50,INFINITI
1908,14057,4.8,884,2019,36385.0,Toyota,Great,9 Toyota Highlander XLE,XLE,Highlander,Toyota
1909,21238,4.3,239,2019,37915.0,Nissan,Great,9 Nissan Titan SV,SV,Titan,Nissan
1910,24022,4.4,1679,2020,44998.0,Toyota,Good, Toyota Tundra SR5,SR5,Tundra,Toyota
1911,27665,4.8,5319,2019,25400.0,Volkswagen,Great,9 Volkswagen Passat 2.0T SE R-Line,R-Line,SE,2.0T
1912,3708,4.0,537,2021,79990.0,BMW,Good, BMW X3 M M,M,M,X3
1913,34949,4.8,454,2019,35990.0,Toyota,Great,9 Toyota Sienna SE,SE,Sienna,Toyota
1914,20211,4.7,425,2022,56724.0,Acura,Good, Acura MDX A-Spec,A-Spec,MDX,Acura
1915,9343,4.8,1609,2021,42454.0,Acura,Great, Acura RDX Technology Package,Package,Technology,RDX
1916,28050,4.5,462,2021,88900.0,BMW,Unknown, BMW M5 Base,Base,M5,BMW
1917,16636,4.9,48,2021,20914.0,Volkswagen,Unknown, Volkswagen Jetta 1.4T S,S,1.4T,Jetta
1918,24215,4.3,510,2021,41950.0,Ford,Good, Ford Explorer XLT,XLT,Explorer,Ford
1919,43221,4.9,216,2019,32900.0,INFINITI,Unknown,9 INFINITI Q60 3.0t LUXE,LUXE,3.0t,Q60
1920,27156,4.3,3027,2020,44991.0,Jeep,Great, Jeep Gladiator Rubicon,Rubicon,Gladiator,Jeep
1921,18777,2.4,442,2020,29490.0,Toyota,Good, Toyota Prius LE,LE,Prius,Toyota
1922,18396,4.8,234,2020,56600.0,Mercedes-Benz,Great, Mercedes-Benz AMG GLC 43 Base 4MATIC,4MATIC,Base,43
1923,14790,3.8,127,2022,46147.0,Cadillac,Good, Cadillac XT5 Premium Luxury,Luxury,Premium,XT5
1924,12527,3.1,1862,2021,30088.0,Kia,Good, Kia K5 EX,EX,K5,Kia
1925,3290,3.1,1862,2023,33819.0,Kia,Unknown,3 Kia K5 GT-Line,GT-Line,K5,Kia
1926,15762,4.4,109,2021,35500.0,Kia,Fair, Kia K5 EX,EX,K5,Kia
1927,27833,4.8,669,2020,35900.0,INFINITI,Good, INFINITI Q50 3.0t SPORT,SPORT,3.0t,Q50
1928,24005,4.6,665,2019,31490.0,Dodge,Good,9 Dodge Charger SXT,SXT,Charger,Dodge
1929,23433,4.7,293,2020,38980.0,Acura,Good, Acura TLX A-Spec,A-Spec,TLX,Acura
1930,7632,4.7,272,2021,39994.0,Volkswagen,Great, Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology R-Line,R-Line,w/Technology,SE
1931,2383,3.0,35,2020,134900.0,Porsche,Unknown, Porsche Taycan Turbo,Turbo,Taycan,Porsche
1932,38770,4.5,284,2020,38990.0,Acura,Good, Acura RDX Technology Package,Package,Technology,RDX
1933,1824,4.3,367,2021,31498.0,Nissan,Unknown, Nissan Rogue Sport SL,SL,Sport,Rogue
1934,9406,4.8,2580,2022,35990.0,Subaru,Unknown, Subaru Legacy Touring XT,XT,Touring,Legacy
1935,14784,4.9,2255,2021,97495.0,Cadillac,Great, Cadillac Escalade Premium Luxury,Luxury,Premium,Escalade
1936,13300,4.4,72,2018,219898.0,Porsche,Good, Porsche 911 GT3,GT3,911,Porsche
1937,23825,3.7,63,2021,67287.0,BMW,Unknown, BMW 840 Gran Coupe i,i,Coupe,Gran
1938,45220,4.8,164,2016,46323.0,Porsche,Great,6 Porsche Panamera 4,4,Panamera,Porsche
1939,1353,4.9,452,2022,33995.0,Toyota,Good, Toyota Corolla Cross XLE,XLE,Cross,Corolla
1940,25663,2.3,135,2018,22997.0,Jeep,Good, Jeep Renegade Limited,Limited,Renegade,Jeep
1941,26430,4.8,509,2021,42990.0,Honda,Good, Honda Ridgeline Black Edition,Edition,Black,Ridgeline
1942,47274,3.9,230,2020,71971.0,GMC,Great, GMC Sierra 3500 Denali,Denali,3500,Sierra
1943,3826,4.7,1389,2022,51987.0,Chevrolet,Good, Chevrolet Silverado 1500 Limited LT,LT,Limited,1500
1944,1301,4.8,1382,2021,31984.0,Dodge,Great, Dodge Challenger GT,GT,Challenger,Dodge
1945,17562,3.8,359,2020,44885.0,Volvo,Good, Volvo S90 T6 R-Design,R-Design,T6,S90
1946,11964,4.4,990,2020,66977.0,Toyota,Good, Toyota Sequoia TRD Pro,Pro,TRD,Sequoia
1947,22988,4.8,2203,2020,41694.0,Ford,Good, Ford Explorer Limited,Limited,Explorer,Ford
1948,12112,4.7,1413,2022,88833.0,BMW,Unknown, BMW M850 Gran Coupe i xDrive,xDrive,i,Coupe
1949,18555,5.0,71,2021,40499.0,Cadillac,Great, Cadillac CT5 Luxury AWD,AWD,Luxury,CT5
1950,21371,4.0,334,2021,24955.0,Volkswagen,Good, Volkswagen Tiguan 2.0T S,S,2.0T,Tiguan
1951,24790,4.6,108,2020,30956.0,Chevrolet,Great, Chevrolet Blazer 2LT,2LT,Blazer,Chevrolet
1952,8270,4.7,69,2021,32307.0,Jeep,Good, Jeep Cherokee Latitude Lux,Lux,Latitude,Cherokee
1953,9640,4.8,2150,2022,30987.0,Kia,Good, Kia K5 EX,EX,K5,Kia
1954,45330,4.6,259,2019,33336.0,Toyota,Good,9 Toyota Highlander LE,LE,Highlander,Toyota
1955,31580,4.7,264,2019,43995.0,Volvo,Great,9 Volvo XC90 T6 Momentum,Momentum,T6,XC90
1956,67306,4.5,137,2019,33300.0,Volvo,Good,9 Volvo XC40 T5 Momentum,Momentum,T5,XC40
1957,51300,4.1,959,2018,24962.0,BMW,Great, BMW X2 sDrive28i,sDrive28i,X2,BMW
1958,14170,4.4,1473,2021,25998.0,Kia,Great, Kia Seltos S,S,Seltos,Kia
1959,64314,4.0,452,2020,28898.0,Nissan,Unknown, Nissan Armada SL,SL,Armada,Nissan
1960,63301,4.7,108,2020,32991.0,Chevrolet,Fair, Chevrolet Colorado LT,LT,Colorado,Chevrolet
1961,22454,5.0,46,2021,30988.0,Kia,Unknown, Kia K5 GT-Line,GT-Line,K5,Kia
1962,5461,4.9,1268,2022,108300.0,BMW,Unknown, BMW X5 M Base,Base,M,X5
1963,17348,4.3,181,2018,39293.0,Kia,Good, Kia Stinger GT,GT,Stinger,Kia
1964,66644,4.7,4183,2018,22495.0,GMC,Great, GMC Terrain SLE,SLE,Terrain,GMC
1965,36869,3.9,1971,2021,42999.0,Jeep,Great, Jeep Gladiator Overland,Overland,Gladiator,Jeep
1966,16294,4.7,651,2019,30995.0,Volkswagen,Fair,9 Volkswagen Golf Alltrack TSI S,S,TSI,Alltrack
1967,45506,4.8,2019,2018,33218.0,Toyota,Good, Toyota 4Runner SR5,SR5,4Runner,Toyota
1968,412,4.9,6496,2022,31985.0,Subaru,Fair, Subaru Outback ,Outback,Subaru,Subaru
1969,18668,3.0,439,2020,33606.0,Nissan,Good, Nissan Murano SL,SL,Murano,Nissan
1970,42389,4.1,79,2021,24998.0,Kia,Good, Kia K5 LXS,LXS,K5,Kia
1971,20524,3.7,63,2021,57987.0,BMW,Good, BMW M440 i xDrive,xDrive,i,M440
1972,20909,2.8,208,2021,49988.0,Volvo,Great, Volvo XC90 T6 Momentum 7 Passenger,Passenger,7,Momentum
1973,38100,4.7,264,2019,45495.0,Volvo,Good,9 Volvo XC90 T6 Inscription,Inscription,T6,XC90
1974,9255,4.3,151,2021,34295.0,Dodge,Good, Dodge Challenger GT,GT,Challenger,Dodge
1975,19445,4.2,817,2021,37621.0,Honda,Good, Honda Passport EX-L,EX-L,Passport,Honda
1976,18619,4.9,3522,2020,66977.0,BMW,Great, BMW X3 M Competition,Competition,M,X3
1977,1016,4.5,854,2022,55990.0,Kia,Good, Kia EV6 Wind,Wind,EV6,Kia
1978,8255,4.6,317,2021,56990.0,Porsche,Great, Porsche Macan Base,Base,Macan,Porsche
1979,11086,4.9,1867,2021,52372.0,Ford,Good, Ford Mustang Mach-E Select,Select,Mach-E,Mustang
1980,62145,4.8,568,2020,25940.0,Ford,Good, Ford Fusion Titanium,Titanium,Fusion,Ford
1981,9266,4.9,3038,2021,118981.0,Porsche,Great, Porsche 718 Spyder Base,Base,Spyder,718
1982,15640,4.4,2435,2021,57995.0,GMC,Great, GMC Sierra 1500 AT4,AT4,1500,Sierra
1983,49788,4.4,508,2019,32950.0,Honda,Good,9 Honda Pilot EX-L,EX-L,Pilot,Honda
1984,7683,4.8,1566,2021,38019.0,Honda,Good, Honda Ridgeline Sport,Sport,Ridgeline,Honda
1985,2797,4.7,735,2022,73000.0,Cadillac,Great, Cadillac CT4-V V-Series Blackwing,Blackwing,V-Series,CT4-V
1986,4187,4.6,698,2020,40000.0,Cadillac,Good, Cadillac CT5 Luxury RWD,RWD,Luxury,CT5
1987,25127,4.8,484,2021,58950.0,Cadillac,Fair, Cadillac CT5 ,CT5,Cadillac,Cadillac
1988,8508,4.7,1733,2022,34977.0,GMC,Great, GMC Acadia SLE,SLE,Acadia,GMC
1989,22879,4.1,592,2022,47990.0,Kia,Fair, Kia Stinger GT,GT,Stinger,Kia
1990,21297,3.9,439,2021,54995.0,Toyota,Good, Toyota Tundra Limited,Limited,Tundra,Toyota
1991,10742,4.4,179,2021,34982.0,Volkswagen,Great, Volkswagen Atlas Cross Sport 2.0T SE,SE,2.0T,Sport
1992,8080,4.7,536,2020,54987.0,Dodge,Good, Dodge Charger Scat Pack,Pack,Scat,Charger
1993,40426,4.3,257,2018,28788.0,Toyota,Great, Toyota Highlander LE,LE,Highlander,Toyota
1994,16577,4.7,1576,2021,45555.0,RAM,Good, RAM 1500 Big Horn,Horn,Big,1500
1995,5813,4.6,318,2022,48900.0,Toyota,Good, Toyota Highlander XSE,XSE,Highlander,Toyota
1996,3780,4.9,3513,2023,34486.0,Kia,Unknown,3 Kia K5 EX,EX,K5,Kia
1997,7920,4.5,517,2021,46283.0,Volkswagen,Good, Volkswagen ID.4 Pro S,S,Pro,ID.4
1998,81044,4.7,1038,2019,36988.0,Ford,Great,9 Ford Expedition Max XLT,XLT,Max,Expedition
1999,46802,4.6,1384,2019,50836.0,GMC,Great,9 GMC Sierra 1500 AT4,AT4,1500,Sierra
2000,3259,4.9,5494,2022,55490.0,Chevrolet,Unknown, Chevrolet Tahoe LS,LS,Tahoe,Chevrolet
2001,9172,4.7,244,2017,78287.0,Porsche,Fair,7 Porsche 718 Cayman S,S,Cayman,718
2002,31105,4.7,604,2020,37994.0,Volkswagen,Great, Volkswagen Atlas Cross Sport 2.0T SEL,SEL,2.0T,Sport
2003,51042,4.7,5202,2019,39994.0,Toyota,Good,9 Toyota 4Runner Limited,Limited,4Runner,Toyota
2004,38888,4.7,1037,2020,50019.0,Volvo,Good, Volvo XC90 T6 Inscription 7 Passenger,Passenger,7,Inscription
2005,22771,3.9,1971,2021,49999.0,Chrysler,Good, Chrysler Pacifica Hybrid Pinnacle,Pinnacle,Hybrid,Pacifica
2006,15342,4.4,718,2021,31988.0,Ford,Great, Ford Bronco Sport Big Bend,Bend,Big,Sport
2007,5091,4.1,344,2022,30985.0,Volkswagen,Good, Volkswagen Tiguan 2.0T SE,SE,2.0T,Tiguan
2008,33476,4.8,1181,2017,44490.0,Ford,Great,7 Ford F-250 Lariat,Lariat,F-250,Ford
2009,12689,4.6,3552,2020,67881.0,BMW,Unknown, BMW 840 i,i,840,BMW
2010,5199,4.6,6182,2022,58994.0,Ford,Unknown, Ford Expedition XLT,XLT,Expedition,Ford
2011,30524,4.8,3101,2019,29000.0,Toyota,Fair,9 Toyota Prius LE,LE,Prius,Toyota
2012,38303,3.0,183,2020,59988.0,GMC,Great, GMC Yukon Denali,Denali,Yukon,GMC
2013,37053,4.9,850,2021,58500.0,Nissan,Good, Nissan Armada Platinum,Platinum,Armada,Nissan
2014,70986,3.4,508,2020,51833.0,RAM,Great, RAM 2500 Big Horn,Horn,Big,2500
2015,35685,4.3,141,2020,28200.0,GMC,Great, GMC Acadia SLE,SLE,Acadia,GMC
2016,33273,4.8,2348,2019,31490.0,Honda,Good,9 Honda CR-V EX-L,EX-L,CR-V,Honda
2017,16825,3.0,585,2020,28990.0,Acura,Great, Acura TLX FWD,FWD,TLX,Acura
2018,32199,4.5,300,2020,36969.0,INFINITI,Great, INFINITI QX60 LUXE,LUXE,QX60,INFINITI
