,Name,Vehicle_details,Mileage,Rating,Rating-Count,Price,Deal-Status,Year,Status
7513,Toyota,2018 Toyota Highlander XLE,50823 ,4.9,1207 ,34999,Great Deal | $2081 under,2018,Great
7514,Ford,2022 Ford Escape SEL,1980 ,Nan,0 ,39999,CPO Warrantied,2022,Unknown
7515,GMC,2019 GMC Canyon Denali,37352 ,4.8,1677 ,38999,Good Deal | $1190 under,2019,Good
7516,Chevrolet,2019 Chevrolet Colorado ZR2,41570 ,Nan,20 ,37914,Good Deal | $933 under,2019,Good
7517,Ford,2022 Ford Maverick XLT,12697 ,3.9,366 ,41499,Great Deal,2022,Great
7518,Acura,2020 Acura TLX A-Spec,34012 ,4.8,640 ,32124,Great Deal | $3738 under,2020,Great
7519,BMW,2019 BMW 530 i xDrive,52222 ,4.9,289 ,34888,Great Deal | $3490 under,2019,Great
7520,Chevrolet,2018 Chevrolet Tahoe LT,71000 ,Nan,2 ,44999,Good Deal | $1667 under,2018,Good
7521,INFINITI,2021 INFINITI QX80 PREMIUM SELECT,33141 ,4.9,155 ,57499,Great Deal,2021,Great
7522,Honda,2019 Honda Passport ,47635 ,Nan,306 ,34897,Great Deal | $2707 under,2019,Great
7523,GMC,2021 GMC Acadia SLT,11629 ,4.9,1119 ,39995,Good Deal | $1326 under,2021,Good
7524,Acura,2020 Acura MDX ,24555 ,5.0,177 ,40800,Good Deal,2020,Good
7525,Cadillac,2022 Cadillac Escalade ESV Luxury,10500 ,3.8,158 ,92208,CPO Warrantied,2022,Unknown
7526,RAM,2019 RAM 1500 Big Horn,32110 ,4.7,281 ,39241,Good Deal,2019,Good
7527,Toyota,2022 Toyota Tundra SR5,5673 ,4.3,2218 ,55995,Good Deal | $1830 under,2022,Good
7528,RAM,2022 RAM 1500 Big Horn,2280 ,4.8,3884 ,47158,Good Deal | $460 under,2022,Good
7529,Honda,2021 Honda Passport EX-L,23855 ,4.7,360 ,33572,Great Deal,2021,Great
7530,Jeep,2019 Jeep Wrangler Sport,34241 ,4.9,594 ,31992,Great Deal | $2931 under,2019,Great
7531,Ford,2020 Ford F-150 XLT,46459 ,4.6,103 ,37637,Good Deal,2020,Good
7532,Honda,2020 Honda Civic Si Base,36660 ,4.8,5933 ,25850,Great Deal | $2390 under,2020,Great
7533,Nissan,2020 Nissan Maxima 3.5 SV,56587 ,4.6,61 ,25990,Great Deal | $1593 under,2020,Great
7534,Cadillac,2023 Cadillac XT6 Premium Luxury FWD,958 ,4.6,566 ,56999,CPO Warrantied,2023,Unknown
7535,Toyota,2021 Toyota Prius Prime LE,12442 ,3.0,50 ,36953,Fair Deal,2021,Fair
7536,RAM,2021 RAM 1500 Laramie,11100 ,4.5,560 ,58990,Good Deal,2021,Good
7537,Cadillac,2021 Cadillac XT5 Luxury,24166 ,4.0,226 ,37500,CPO Warrantied,2021,Unknown
7538,Ford,2019 Ford Expedition LIMITED,67300 ,Nan,0 ,47000,CPO Warrantied,2019,Unknown
7539,Volvo,2020 Volvo V90 Cross Country T6,29251 ,Nan,76 ,48559,Great Deal | $5931 under,2020,Great
7540,Volkswagen,2019 Volkswagen Jetta GLI 2.0T S,31589 ,4.8,3232 ,25983,Good Deal | $232 under,2019,Good
7541,Buick,2021 Buick Encore GX Preferred,10199 ,Nan,3 ,28999,Good Deal | $859 under,2021,Good
7542,GMC,2018 GMC Terrain SLE,41944 ,4.5,325 ,21573,Good Deal | $692 under,2018,Good
7543,GMC,2021 GMC Terrain SLT,18343 ,4.6,6210 ,29900,Good Deal | $1361 under,2021,Good
7544,Toyota,2021 Toyota Tundra SR5,16963 ,4.6,1228 ,50333,Good Deal | $1084 under,2021,Good
7545,Cadillac,2022 Cadillac XT6 Premium Luxury FWD,16001 ,Nan,25 ,57909,Good Deal,2022,Good
7546,Chevrolet,2021 Chevrolet Silverado 1500 Custom,14304 ,4.0,68 ,40442,Good Deal | $517 under,2021,Good
7547,Dodge,2018 Dodge Challenger GT,61557 ,4.4,6312 ,27495,Good Deal | $1214 under,2018,Good
7548,Bentley,2019 Bentley Bentayga V8,18562 ,Nan,17 ,149900,Great Deal,2019,Great
7549,Kia,2021 Kia K5 GT-Line,35309 ,4.1,47 ,29996,Good Deal | $1305 under,2021,Good
7550,Toyota,2017 Toyota RAV4 Platinum,65760 ,4.6,1140 ,26477,Good Deal | $1053 under,2017,Good
7551,Jeep,2022 Jeep Wagoneer Series II,16738 ,3.2,211 ,69990,Great Deal,2022,Great
7552,Honda,2019 Honda Ridgeline Sport,23109 ,4.8,2345 ,32990,Good Deal | $1123 under,2019,Good
7553,Subaru,2020 Subaru Ascent Touring 7-Passenger,12481 ,4.4,610 ,39699,Great Deal | $3478 under,2020,Great
7554,Chevrolet,2021 Chevrolet Trailblazer LT,19771 ,3.1,159 ,28288,Good Deal,2021,Good
7555,Nissan,2021 Nissan Titan Platinum Reserve,16045 ,Nan,3 ,54898,Good Deal | $231 under,2021,Good
7556,Dodge,2021 Dodge Challenger R/T Scat Pack,8682 ,4.2,631 ,48750,Good Deal | $107 under,2021,Good
7557,Toyota,2022 Toyota Prius XLE,20309 ,4.7,830 ,37899,CPO Warrantied,2022,Unknown
7558,Toyota,2020 Toyota C-HR LE,35491 ,Nan,18 ,25991,CPO Warrantied,2020,Unknown
7559,Chevrolet,2019 Chevrolet Blazer RS,31829 ,4.9,525 ,43900,Good Deal,2019,Good
7560,Rolls-Royce,2015 Rolls-Royce Ghost ,17923 ,Nan,4 ,189950,Good Deal,2015,Good
7561,Ford,2018 Ford Explorer sport,47658 ,5.0,3393 ,36099,Good Deal,2018,Good
7562,Kia,2020 Kia Rio S,35739 ,4.8,2765 ,22000,Fair Deal,2020,Fair
7563,Ford,2019 Ford Explorer XLT,37518 ,4.7,635 ,29286,Great Deal | $3488 under,2019,Great
7564,Volkswagen,2021 Volkswagen Atlas Cross Sport 3.6L V6 SEL Premium,19035 ,4.6,4436 ,46903,Good Deal,2021,Good
7565,Volkswagen,2021 Volkswagen Atlas Cross Sport 3.6L V6 SEL,17525 ,4.6,4436 ,40934,Great Deal | $5702 under,2021,Great
7566,Acura,2020 Acura MDX Sport Hybrid 3.0L w/Advance Package,53007 ,3.7,437 ,44746,Good Deal | $1763 under,2020,Good
7567,Mercedes-Benz,2017 Mercedes-Benz AMG C 43 Base 4MATIC,53682 ,4.8,915 ,38996,Great Deal | $5902 under,2017,Great
7568,Porsche,2019 Porsche Panamera E-Hybrid 4,42106 ,3.3,103 ,84900,Good Deal,2019,Good
7569,Ford,2021 Ford Explorer Limited,17082 ,3.9,41 ,44650,Great Deal | $3740 under,2021,Great
7570,RAM,2020 RAM 1500 Big Horn,29611 ,4.7,6746 ,37000,Great Deal | $5409 under,2020,Great
7571,Kia,2021 Kia Stinger GT,8145 ,2.3,75 ,43285,CPO Warrantied,2021,Unknown
7572,Honda,2019 Honda Pilot EX-L,58090 ,4.9,2125 ,32481,Good Deal | $972 under,2019,Good
7573,Nissan,2020 Nissan Maxima 3.5 SV,60561 ,Nan,19 ,25495,Good Deal | $1089 under,2020,Good
7574,Nissan,2020 Nissan Murano S,11968 ,2.2,24 ,29654,Great Deal | $1611 under,2020,Great
7575,Subaru,2020 Subaru Outback Onyx Edition XT,34850 ,Nan,3 ,33995,Great Deal | $2159 under,2020,Great
7576,Acura,2022 Acura MDX ,10599 ,Nan,6 ,58990,CPO Warrantied,2022,Unknown
7577,Acura,2020 Acura MDX ,24863 ,4.3,160 ,39990,CPO Warrantied,2020,Unknown
7578,Dodge,2020 Dodge Durango GT,52810 ,Nan,83 ,33658,Great Deal | $2015 under,2020,Great
7579,Dodge,2020 Dodge Durango R/T,31409 ,4.6,1182 ,41750,Good Deal | $1281 under,2020,Good
7580,Dodge,2020 Dodge Durango R/T,23858 ,4.7,536 ,44987,Good Deal,2020,Good
7581,Dodge,2019 Dodge Durango SXT Plus,41827 ,3.5,77 ,31538,Good Deal,2019,Good
7582,Dodge,2021 Dodge Durango GT Plus,31134 ,Nan,Nan,39090,Good Deal | $847 under,2021,Good
7583,BMW,2021 BMW M235 Gran Coupe i xDrive,14151 ,4.8,2005 ,45995,Great Deal,2021,Great
7584,GMC,2019 GMC Yukon SLT,67650 ,1.8,20 ,44990,Great Deal | $4582 under,2019,Great
7585,Volvo,2019 Volvo XC90 T6 Inscription,12650 ,Nan,6 ,47923,Great Deal | $5642 under,2019,Great
7586,Subaru,2022 Subaru WRX Limited,4312 ,4.7,549 ,38693,Good Deal | $671 under,2022,Good
7587,INFINITI,2020 INFINITI QX50 SENSORY,27964 ,4.8,3453 ,43789,Good Deal,2020,Good
7588,Jeep,2021 Jeep Wrangler Sport,14623 ,4.6,71 ,41432,Good Deal | $1345 under,2021,Good
7589,Chevrolet,2022 Chevrolet Corvette Stingray w/3LT,2048 ,4.7,553 ,109457,Good Deal,2022,Good
7590,GMC,2021 GMC Sierra 2500 Denali,67889 ,4.2,761 ,67752,Good Deal | $1426 under,2021,Good
7591,Honda,2022 Honda HR-V EX,19275 ,1.6,103 ,26000,Great Deal | $1576 under,2022,Great
7592,Ford,2020 Ford Expedition Platinum,24626 ,5.0,9 ,69990,Good Deal,2020,Good
7593,Volvo,2021 Volvo XC90 T5 Momentum 7 Passenger,17900 ,3.7,584 ,44750,Great Deal | $7773 under,2021,Great
7594,Volvo,2020 Volvo XC60 T5 Momentum,32661 ,4.8,1049 ,39991,Great Deal | $3379 under,2020,Great
7595,Kia,2021 Kia Forte GT,23151 ,Nan,Nan,23987,CPO Warrantied,2021,Unknown
7596,INFINITI,2019 INFINITI QX50 ESSENTIAL,44471 ,4.8,832 ,32987,Great Deal,2019,Great
7597,Volkswagen,2021 Volkswagen Golf GTI 2.0T Autobahn,7740 ,4.7,701 ,38900,CPO Warrantied,2021,Unknown
7598,Chevrolet,2021 Chevrolet Silverado 1500 LT Trail Boss,8980 ,3.2,452 ,52995,Good Deal | $2141 under,2021,Good
7599,Jeep,2018 Jeep Grand Cherokee Limited,21427 ,4.4,301 ,31000,Great Deal | $2043 under,2018,Great
7600,Honda,2021 Honda Passport Elite,30658 ,4.8,1693 ,39500,Great Deal | $2740 under,2021,Great
7601,BMW,2021 BMW X4 xDrive30i,28554 ,4.8,1615 ,50980,Fair Deal,2021,Fair
7602,BMW,2018 BMW 330 i,36159 ,4.8,1786 ,26455,Great Deal | $3828 under,2018,Great
7603,Chevrolet,2020 Chevrolet Traverse RS,33963 ,4.8,4222 ,40980,Good Deal | $1039 under,2020,Good
7604,Ford,2021 Ford Explorer Limited,42155 ,Nan,0 ,40772,Good Deal | $981 under,2021,Good
7605,Dodge,2021 Dodge Durango GT,42969 ,4.6,182 ,37595,Good Deal | $1477 under,2021,Good
7606,Rolls-Royce,2020 Rolls-Royce Cullinan Sport Utility,12000 ,Nan,Nan,432981,CPO Warrantied,2020,Unknown
7607,Cadillac,2020 Cadillac Escalade Platinum,47575 ,4.9,279 ,67995,Great Deal | $3496 under,2020,Great
7608,Honda,2021 Honda Accord EX-L,16425 ,4.6,983 ,31994,Great Deal | $2936 under,2021,Great
7609,Ferrari,2022 Ferrari SF90 Stradale Base,392 ,Nan,12 ,859900,CPO Warrantied,2022,Unknown
7610,Porsche,2019 Porsche 911 Carrera,12370 ,5.0,334 ,102481,CPO Warrantied,2019,Unknown
7611,Volkswagen,2021 Volkswagen Tiguan 2.0T S,28296 ,3.8,77 ,22187,CPO Warrantied,2021,Unknown
7612,Ford,2021 Ford F-150 XL,11978 ,4.3,4052 ,44412,Good Deal | $1669 under,2021,Good
7613,Porsche,2017 Porsche 911 Carrera 4S,30250 ,4.4,72 ,105898,Great Deal | $6367 under,2017,Great
7614,Toyota,2021 Toyota Highlander Limited,21139 ,4.8,2126 ,45988,CPO Warrantied,2021,Unknown
7615,Kia,2023 Kia Soul LX,3920 ,Nan,38 ,25999,CPO Warrantied,2023,Unknown
7616,Acura,2020 Acura TLX FWD,29385 ,4.8,1654 ,30497,Great Deal | $2362 under,2020,Great
7617,GMC,2020 GMC Sierra 1500 ,34320 ,4.8,428 ,39000,CPO Warrantied,2020,Unknown
7618,Chevrolet,2021 Chevrolet Silverado 2500 LTZ,24896 ,4.3,23 ,71990,Good Deal | $278 under,2021,Good
7619,Chrysler,2020 Chrysler Pacifica Touring,25541 ,4.4,1822 ,33581,Good Deal | $585 under,2020,Good
7620,Porsche,2017 Porsche 911 Carrera 4S,4556 ,4.9,3750 ,128994,Great Deal | $7567 under,2017,Great
7621,RAM,2020 RAM 3500 Tradesman,9506 ,4.6,1819 ,59942,Good Deal | $2639 under,2020,Good
7622,GMC,2018 GMC Sierra 1500 SLT,43816 ,4.9,892 ,42655,Good Deal | $1874 under,2018,Good
7623,Dodge,2021 Dodge Charger GT,12035 ,4.7,1429 ,34500,Good Deal | $628 under,2021,Good
7624,Ford,2020 Ford Explorer XLT,18984 ,4.8,178 ,35000,Great Deal | $1705 under,2020,Great
7625,Toyota,2021 Toyota Tundra SR5,16423 ,4.6,1140 ,51824,Good Deal | $528 under,2021,Good
7626,Honda,2022 Honda Passport Elite,1240 ,4.3,1897 ,45250,Good Deal | $1032 under,2022,Good
7627,Acura,2022 Acura MDX ,9331 ,4.9,2186 ,55116,Good Deal,2022,Good
7628,GMC,2019 GMC Yukon Denali,45398 ,4.4,1499 ,63439,Good Deal,2019,Good
7629,Kia,2023 Kia Seltos LX,1853 ,4.5,1150 ,26784,CPO Warrantied,2023,Unknown
7630,Chevrolet,2021 Chevrolet Suburban LS,46087 ,2.8,1279 ,50995,CPO Warrantied,2021,Unknown
7631,Porsche,2020 Porsche Taycan 4S,11300 ,4.9,3750 ,112994,Great Deal,2020,Great
7632,BMW,2021 BMW 750 i xDrive,19991 ,4.7,1065 ,80496,Great Deal,2021,Great
7633,Chevrolet,2017 Chevrolet Volt LT,49196 ,4.7,345 ,22150,Fair Deal,2017,Fair
7634,Ford,2022 Ford F-350 SUPER DUTY,9510 ,4.7,1850 ,98596,CPO Warrantied,2022,Unknown
7635,RAM,2021 RAM 1500 Longhorn,34012 ,4.5,2864 ,60400,Good Deal,2021,Good
7636,Honda,2022 Honda Odyssey EX-L,59540 ,4.9,4786 ,37867,Great Deal | $2232 under,2022,Great
7637,Ford,2020 Ford Shelby GT500 Base,7801 ,4.8,2106 ,91000,Great Deal | $6955 under,2020,Great
7638,Jeep,2020 Jeep Grand Cherokee Limited,25915 ,5.0,439 ,35900,Great Deal | $3645 under,2020,Great
7639,Honda,2020 Honda Insight ,55229 ,4.9,789 ,25994,CPO Warrantied,2020,Unknown
7640,Porsche,2014 Porsche 911 Carrera S,14072 ,4.7,1043 ,85916,Great Deal,2014,Great
7641,Ford,2022 Ford Expedition Platinum,6618 ,4.4,3682 ,80999,Fair Deal,2022,Fair
7642,Kia,2021 Kia Sorento S,15678 ,Nan,2 ,33100,CPO Warrantied,2021,Unknown
7643,Honda,2021 Honda Passport EX-L,23150 ,4.6,737 ,34280,Great Deal | $3062 under,2021,Great
7644,Honda,2019 Honda Ridgeline RTL-T,32142 ,3.8,2422 ,34787,Great Deal | $2254 under,2019,Great
7645,Jeep,2022 Jeep Compass Latitude,7653 ,4.7,2237 ,29900,Good Deal,2022,Good
7646,GMC,2020 GMC Acadia SLE,45989 ,4.4,110 ,30900,Good Deal | $1433 under,2020,Good
7647,INFINITI,2022 INFINITI QX55 ESSENTIAL,3518 ,4.8,675 ,51888,Good Deal,2022,Good
7648,INFINITI,2022 INFINITI QX55 ESSENTIAL,15332 ,4.7,2820 ,46800,Good Deal,2022,Good
7649,Buick,2020 Buick Enclave Avenir,61287 ,4.7,975 ,40999,Fair Deal,2020,Fair
7650,Subaru,2020 Subaru Crosstrek Premium,21632 ,4.4,384 ,26831,Great Deal | $3286 under,2020,Great
7651,Acura,2020 Acura MDX 3.5L w/Technology Package,38277 ,4.9,19 ,39599,Great Deal | $6094 under,2020,Great
7652,Acura,2019 Acura TLX V6 Technology & A-Spec,19684 ,3.4,283 ,36464,Good Deal,2019,Good
7653,Acura,2021 Acura TLX ,16683 ,4.9,2186 ,41007,Great Deal | $2316 under,2021,Great
7654,Acura,2022 Acura TLX A-Spec,11174 ,3.4,283 ,44184,Good Deal | $864 under,2022,Good
7655,Acura,2020 Acura TLX V6 w/Technology Package,42557 ,3.4,283 ,34784,Great Deal | $2315 under,2020,Great
7656,Porsche,2021 Porsche Cayenne Base,Nan,5.0,345 ,76995,Great Deal | $6805 under,2021,Great
7657,Volvo,2019 Volvo XC60 Hybrid T8 Momentum,25315 ,4.5,474 ,51367,Good Deal,2019,Good
7658,Kia,2022 Kia Niro LX,6092 ,4.6,4366 ,30991,Fair Deal,2022,Fair
7659,Honda,2022 Honda CR-V ,13584 ,4.4,36 ,36900,CPO Warrantied,2022,Unknown
7660,Acura,2017 Acura MDX 3.5L w/Technology Package,104926 ,4.3,2396 ,24500,Great Deal | $1913 under,2017,Great
7661,Volkswagen,2022 Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,8483 ,3.5,121 ,42549,Good Deal | $954 under,2022,Good
7662,Volkswagen,2022 Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,5150 ,3.5,121 ,42199,Good Deal | $1083 under,2022,Good
7663,Volvo,2022 Volvo XC60 B5 Momentum,10594 ,4.9,1629 ,46777,Great Deal,2022,Great
7664,Porsche,2018 Porsche 718 Boxster ,31573 ,4.7,2640 ,59899,Great Deal | $8049 under,2018,Great
7665,Volkswagen,2020 Volkswagen Tiguan 2.0T SE,62619 ,Nan,2 ,25593,CPO Warrantied,2020,Unknown
7666,Chevrolet,2019 Chevrolet Colorado WT,54621 ,Nan,12 ,20988,Great Deal | $4248 under,2019,Great
7667,Acura,2019 Acura MDX 3.5L w/Technology Package,51949 ,4.9,275 ,34995,Great Deal | $3734 under,2019,Great
7668,RAM,2021 RAM 1500 Big Horn,27805 ,2.6,176 ,38999,Great Deal | $3935 under,2021,Great
7669,Chevrolet,2020 Chevrolet Silverado 1500 LT,35015 ,3.3,351 ,42951,Good Deal | $534 under,2020,Good
7670,Toyota,2022 Toyota 4Runner TRD Sport,20652 ,4.5,600 ,45978,Great Deal | $2799 under,2022,Great
7671,Volvo,2022 Volvo XC90 T5 AWD Momentum 7 Seater,3755 ,3.7,38 ,55926,Great Deal,2022,Great
7672,Volvo,2022 Volvo XC90 T6 AWD Inscription 7 Seater,3825 ,3.7,38 ,68816,CPO Warrantied,2022,Unknown
7673,GMC,2018 GMC Sierra 2500 Denali,72249 ,4.2,794 ,59500,Good Deal | $2550 under,2018,Good
7674,Honda,2021 Honda Odyssey ,22499 ,2.3,380 ,44250,Good Deal | $719 under,2021,Good
7675,Cadillac,2019 Cadillac Escalade Luxury,35405 ,4.6,74 ,53688,Great Deal | $8592 under,2019,Great
7676,Cadillac,2018 Cadillac Escalade Premium Luxury,45321 ,3.4,301 ,52989,Great Deal | $8388 under,2018,Great
7677,Volvo,2021 Volvo XC60 T6 Inscription,37446 ,4.4,336 ,41000,Great Deal | $8427 under,2021,Great
7678,Toyota,2019 Toyota Avalon Hybrid Limited,44995 ,4.7,3678 ,37688,Good Deal,2019,Good
7679,Ford,2020 Ford Edge ST,28752 ,3.3,285 ,36998,Great Deal | $2232 under,2020,Great
7680,GMC,2019 GMC Acadia SLE-1,50545 ,Nan,23 ,25994,Great Deal | $2860 under,2019,Great
7681,Jeep,2022 Jeep Grand Wagoneer Series I,11088 ,4.1,873 ,79999,Great Deal,2022,Great
7682,Maserati,2020 Maserati Quattroporte S Q4 GranSport,4982 ,3.3,88 ,85995,Fair Deal,2020,Fair
7683,Volkswagen,2021 Volkswagen Atlas Cross Sport 3.6L V6 SEL,7229 ,Nan,49 ,41274,Great Deal | $3329 under,2021,Great
7684,Ford,2022 Ford Expedition XLT,7197 ,4.3,1965 ,67713,Good Deal,2022,Good
7685,Toyota,2021 Toyota Camry Nightshade,33118 ,3.8,572 ,30485,Good Deal | $773 under,2021,Good
7686,Chevrolet,2021 Chevrolet Trailblazer RS,11445 ,4.6,325 ,34999,Good Deal,2021,Good
7687,RAM,2018 RAM 3500 Tradesman,12380 ,4.7,216 ,55995,Good Deal | $2474 under,2018,Good
7688,GMC,2021 GMC Sierra 1500 Denali,46932 ,5.0,439 ,54000,Great Deal | $5861 under,2021,Great
7689,Volkswagen,2022 Volkswagen Tiguan 2.0T SE,10819 ,Nan,58 ,32500,Great Deal,2022,Great
7690,Nissan,2020 Nissan Armada Platinum,42896 ,Nan,57 ,46500,Great Deal | $5225 under,2020,Great
7691,Chevrolet,2021 Chevrolet Camaro SS,2300 ,3.0,266 ,47300,Great Deal | $4154 under,2021,Great
7692,Honda,2021 Honda Civic Type R Touring,15469 ,3.6,866 ,51750,Good Deal,2021,Good
7693,Ferrari,2021 Ferrari Roma Base,2010 ,3.8,6 ,299991,Fair Deal,2021,Fair
7694,Chevrolet,2019 Chevrolet Corvette Stingray,27058 ,4.0,54 ,49982,Great Deal,2019,Great
7695,Volvo,2021 Volvo S60 Recharge Plug-In Hybrid T8 Inscription,5677 ,4.5,474 ,51707,Great Deal | $9500 under,2021,Great
7696,Volvo,2019 Volvo S60 Hybrid T8 R-Design,26460 ,4.9,2203 ,42000,Great Deal | $5106 under,2019,Great
7697,Nissan,2013 Nissan Rogue S,88933 ,3.9,257 ,12899,Good Deal,2013,Good
7698,BMW,2019 BMW M850 i xDrive,24404 ,4.7,617 ,85388,Good Deal | $3526 under,2019,Good
7699,BMW,2019 BMW M850 i xDrive,29229 ,4.7,617 ,86388,Good Deal,2019,Good
7700,Cadillac,2021 Cadillac XT6 Luxury FWD,8647 ,4.9,108 ,42990,CPO Warrantied,2021,Unknown
7701,Toyota,2021 Toyota Supra 3.0 Premium,1841 ,4.9,4093 ,59977,Good Deal,2021,Good
7702,Porsche,2020 Porsche Cayenne Coupe AWD,19411 ,3.3,103 ,78900,Good Deal | $2215 under,2020,Good
7703,RAM,2019 RAM 1500 Classic SLT,37489 ,4.7,1575 ,36988,Great Deal | $2225 under,2019,Great
7704,Jeep,2019 Jeep Wrangler Sport S,38024 ,4.8,375 ,33950,CPO Warrantied,2019,Unknown
7705,Toyota,2021 Toyota C-HR Nightshade,36184 ,4.7,5181 ,29494,Good Deal,2021,Good
7706,Porsche,2020 Porsche Cayenne AWD,34988 ,4.9,3037 ,80981,Fair Deal,2020,Fair
7707,Cadillac,2020 Cadillac CT5 Luxury RWD,12321 ,3.0,141 ,40100,Good Deal,2020,Good
7708,Ford,2020 Ford F-150 Lariat,36645 ,2.6,210 ,50580,Good Deal | $1299 under,2020,Good
7709,Chrysler,2020 Chrysler 300 Touring,32190 ,4.6,1385 ,23750,Great Deal | $5198 under,2020,Great
7710,GMC,2021 GMC Sierra 2500 Denali,33683 ,4.3,141 ,76500,Good Deal,2021,Good
7711,GMC,2020 GMC Acadia SLE,Nan,4.9,40 ,31800,Good Deal | $515 under,2020,Good
7712,BMW,2022 BMW 430 i xDrive,6012 ,3.8,301 ,47990,Good Deal,2022,Good
7713,Volvo,2021 Volvo S60 T5 Momentum,9222 ,2.8,208 ,39995,Good Deal,2021,Good
7714,Volkswagen,2019 Volkswagen Tiguan 2.0T SEL Premium,31055 ,4.9,756 ,31590,Great Deal | $1764 under,2019,Great
7715,Jeep,2021 Jeep Grand Cherokee Trailhawk,12780 ,3.7,589 ,49950,Good Deal,2021,Good
7716,Ford,2022 Ford Bronco Outer Banks Advanced,5398 ,4.8,1474 ,66495,Good Deal,2022,Good
7717,Acura,2022 Acura MDX Type S w/Advance Package,11531 ,3.4,283 ,71698,Good Deal | $1196 under,2022,Good
7718,GMC,2022 GMC Sierra 1500 AT4X,1090 ,4.4,2422 ,84995,Good Deal,2022,Good
7719,Kia,2022 Kia EV6 GT-Line,8102 ,3.5,563 ,56900,Great Deal,2022,Great
7720,Dodge,2020 Dodge Durango GT,13775 ,3.5,50 ,42888,Good Deal,2020,Good
7721,Jeep,2022 Jeep Gladiator Rubicon,7995 ,3.8,788 ,55495,Good Deal | $1030 under,2022,Good
7722,Jeep,2021 Jeep Gladiator Rubicon,20580 ,4.9,418 ,51999,Good Deal | $2203 under,2021,Good
7723,Jeep,2020 Jeep Gladiator Overland,20177 ,4.9,418 ,41989,Great Deal | $7126 under,2020,Great
7724,Ford,2021 Ford Mustang Mach-E GT,14273 ,4.3,249 ,72115,Fair Deal,2021,Fair
7725,Ford,2020 Ford Explorer XLT,37493 ,4.6,85 ,38766,Good Deal,2020,Good
7726,Toyota,2021 Toyota RAV4 Hybrid XSE,35965 ,Nan,Nan,44884,CPO Warrantied,2021,Unknown
7727,Porsche,2016 Porsche 911 Turbo,30050 ,4.8,1195 ,124990,CPO Warrantied,2016,Unknown
7728,RAM,2021 RAM 1500 Classic SLT,20851 ,3.8,68 ,40975,Great Deal | $2252 under,2021,Great
7729,BMW,2021 BMW 430 i,18599 ,4.0,1289 ,46895,Great Deal | $4531 under,2021,Great
7730,Bentley,2021 Bentley Bentayga V8,21550 ,Nan,Nan,199950,Good Deal,2021,Good
7731,Bentley,2017 Bentley Bentayga W12,46672 ,Nan,Nan,119960,CPO Warrantied,2017,Unknown
7732,Kia,2022 Kia Stinger GT-Line,18412 ,Nan,2 ,37500,Great Deal | $3166 under,2022,Great
7733,Ford,2022 Ford Expedition TIMBERLINE,3543 ,5.0,14 ,76867,CPO Warrantied,2022,Unknown
7734,RAM,2019 RAM 1500 Laramie,27710 ,3.5,77 ,47955,Good Deal | $293 under,2019,Good
7735,Maserati,2018 Maserati Quattroporte S GranLusso,30064 ,4.6,1773 ,46495,Great Deal | $8584 under,2018,Great
7736,Nissan,2021 Nissan Maxima Platinum,36822 ,3.3,109 ,36526,Good Deal | $712 under,2021,Good
7737,Honda,2020 Honda Pilot EX-L,22669 ,4.8,365 ,34988,Great Deal | $2728 under,2020,Great
7738,Toyota,2022 Toyota Highlander LE,2160 ,Nan,13 ,39995,Good Deal,2022,Good
7739,Honda,2019 Honda Pilot EX-L,66908 ,4.9,1727 ,31000,Good Deal | $1407 under,2019,Good
7740,Cadillac,2019 Cadillac CT6-V 4.2L Blackwing Twin Turbo,27483 ,Nan,144 ,74499,Great Deal,2019,Great
7741,Honda,2022 Honda Passport TrailSport,1414 ,4.9,4786 ,41999,Good Deal,2022,Good
7742,Ford,2021 Ford Ranger XLT,11860 ,4.8,1584 ,40888,Good Deal,2021,Good
7743,Chevrolet,2019 Chevrolet Camaro 2SS,36016 ,2.8,1279 ,38395,Great Deal,2019,Great
7744,Ford,2019 Ford F-250 King Ranch,43781 ,Nan,1169 ,72990,Good Deal,2019,Good
7745,Subaru,2020 Subaru Ascent Limited 7-Passenger,14943 ,4.7,179 ,36000,Great Deal | $4038 under,2020,Great
7746,Ford,2021 Ford Bronco Sport Big Bend,18992 ,4.9,2108 ,32300,Good Deal | $1066 under,2021,Good
7747,Ford,2020 Ford Explorer XLT,31693 ,Nan,Nan,33938,Great Deal | $3827 under,2020,Great
7748,Volkswagen,2021 Volkswagen Arteon 2.0T SEL Premium R-Line,9555 ,4.7,701 ,45000,CPO Warrantied,2021,Unknown
7749,Chevrolet,2019 Chevrolet Blazer RS,26415 ,4.9,892 ,42114,Good Deal | $694 under,2019,Good
7750,Kia,2022 Kia K5 GT-Line,21374 ,4.8,948 ,28717,Great Deal | $3332 under,2022,Great
7751,Volvo,2019 Volvo XC60 T5 Momentum,22273 ,4.9,310 ,38950,CPO Warrantied,2019,Unknown
7752,Rolls-Royce,2021 Rolls-Royce Cullinan ,1100 ,5.0,18 ,488888,Good Deal,2021,Good
7753,Ford,2020 Ford F-250 XLT,54041 ,4.7,2368 ,47250,Great Deal | $2908 under,2020,Great
7754,INFINITI,2022 INFINITI QX55 SENSORY,9700 ,Nan,4 ,55983,Fair Deal,2022,Fair
