,Mileage,Rating,Rating-Count,Year,Price,Name,Status,model_details
4672,18118,5.0,1440,2021,45687.0,INFINITI,Great,1 INFINITI Q60 Luxe
4673,11756,4.8,1782,2021,46159.0,Jeep,Great,1 Jeep Wrangler Unlimited Sport
4674,7005,3.8,192,2022,44988.0,Toyota,Good, Toyota RAV4 Hybrid XLE Premium
4675,51999,4.8,331,2020,29613.0,Honda,Good, Honda Accord EX-L
4676,17551,3.9,128,2020,48223.0,Ford,Good, Ford Explorer ST
4677,28432,4.7,1036,2019,43152.0,Volvo,Great,19 Volvo XC90 T6 Momentum
4678,29010,4.3,66,2020,53900.0,BMW,Great, BMW X5 xDrive40i
4679,399,4.2,236,2022,164992.0,Porsche,Good, Porsche 911 Carrera S
4680,25298,4.9,1801,2019,28990.0,Honda,Good,19 Honda Civic Si Base
4681,33597,4.6,6384,2021,37995.0,Honda,Good,1 Honda Accord Hybrid Touring
4682,66214,4.8,428,2020,38368.0,Chevrolet,Unknown, Chevrolet Express 3500 
4684,20346,4.7,452,2021,64485.0,INFINITI,Great,1 INFINITI QX80 PREMIUM SELECT
4685,34698,4.5,1493,2020,37487.0,Toyota,Good, Toyota Tacoma SR5
4686,59861,4.3,666,2018,39928.0,Chevrolet,Great,18 Chevrolet Tahoe LT
4687,27665,3.6,994,2018,42495.0,Mercedes-Benz,Good,18 Mercedes-Benz E-Class E 3
4689,22691,3.0,585,2021,36490.0,Acura,Great,1 Acura RDX Base
4690,13825,4.9,2358,2022,33500.0,Kia,Great, Kia Sorento S
4691,34967,3.3,781,2021,30319.0,Honda,Great,1 Honda Accord Sport 1.5T
4692,18310,3.1,515,2020,37991.0,Jeep,Good, Jeep Grand Cherokee Altitude
4693,56800,4.9,535,2020,58394.0,RAM,Fair, RAM 2500 Big Horn
4694,24703,3.1,604,2019,25508.0,Toyota,Good,19 Toyota Corolla Hatchback XSE
4695,61286,4.9,330,2018,25388.0,Subaru,Fair,18 Subaru Legacy 2.5i Limited
4696,7349,4.9,800,2021,55995.0,Jeep,Great,1 Jeep Wrangler Unlimited 4xe Rubicon
4697,26288,4.6,1256,2019,47778.0,Mercedes-Benz,Great,19 Mercedes-Benz AMG GLC 43 Base 4MATIC
4698,35651,5.0,2577,2020,26995.0,Honda,Good, Honda Accord EX 1.5T
4699,43296,4.7,229,2019,32998.0,INFINITI,Good,19 INFINITI Q70 3.7 LUXE
4700,14605,4.5,1735,2021,45656.0,Chevrolet,Great,1 Chevrolet Silverado 1500 LT
4702,32224,4.9,702,2020,42998.0,Buick,Great, Buick Enclave Premium
4703,68514,4.9,303,2017,21990.0,Nissan,Great,17 Nissan Armada SV
4704,2123,4.6,667,2022,38500.0,Kia,Good, Kia Sorento X-Line S
4706,38746,4.7,7422,2021,28995.0,Toyota,Great,1 Toyota RAV4 LE
4707,26220,3.8,22,2019,34585.0,GMC,Good,19 GMC Terrain Denali
4708,34049,4.6,1068,2020,49444.0,BMW,Good, BMW M340 i xDrive
4709,28207,4.4,72,2019,32900.0,BMW,Great,19 BMW X2 xDrive28i
4710,21064,4.7,941,2021,50686.0,Cadillac,Great,1 Cadillac XT6 Sport AWD
4711,52855,4.5,134,2018,46995.0,Ford,Good,18 Ford Expedition Max Limited
4712,38595,4.7,197,2019,50900.0,Ford,Great,19 Ford Expedition Max Limited
4713,47670,3.8,468,2020,36888.0,Toyota,Great, Toyota Highlander XLE
4714,3571,3.8,468,2022,40588.0,Toyota,Good, Toyota Highlander LE
4715,3237,4.7,536,2022,46459.0,Jeep,Great, Jeep Grand Cherokee WK Laredo
4716,18566,4.5,1653,2021,40255.0,RAM,Good,1 RAM 1500 Classic Warlock
4717,33261,4.8,2402,2019,51500.0,INFINITI,Great,19 INFINITI QX80 Luxe
4719,4517,4.8,2157,2022,74851.0,Toyota,Good, Toyota Tundra Hybrid Limited
4720,438,4.8,2157,2022,77333.0,Toyota,Fair, Toyota Tundra Hybrid Platinum
4721,37560,2.5,64,2019,60884.0,Ford,Great,19 Ford F-150 Raptor
4722,35020,4.6,759,2021,40540.0,Volkswagen,Great,1 Volkswagen Atlas 2.0T SEL Premium
4723,83815,4.7,207,2016,18750.0,Ford,Great,16 Ford Edge SEL
4724,45990,4.6,242,2019,56702.0,GMC,Great,19 GMC Yukon Denali
4725,42618,4.3,4052,2020,34898.0,Ford,Great, Ford F-150 XL
4726,80611,4.4,136,2020,28995.0,Ford,Unknown, Ford F-150 XLT
4727,71700,4.9,110,2019,35728.0,Ford,Good,19 Ford F-150 XLT
4728,61938,2.6,123,2020,31690.0,Toyota,Unknown, Toyota Highlander XLE
4730,26182,4.9,3037,2018,82881.0,Porsche,Great,18 Porsche Panamera Sport Turismo 4S
4731,56240,4.4,72,2018,97898.0,Porsche,Good,18 Porsche Panamera Sport Turismo Turbo
4732,70601,4.6,881,2020,52781.0,GMC,Great, GMC Yukon XL Denali
4733,11749,4.6,1610,2022,40502.0,RAM,Good, RAM 1500 Classic Tradesman
4734,52647,3.6,231,2019,65800.0,Ford,Great,19 Ford F-250 Platinum
4735,32959,4.8,514,2020,46777.0,Volvo,Great, Volvo XC90 T6 Momentum 7 Passenger
4736,25409,3.3,151,2020,30056.0,Volkswagen,Fair, Volkswagen Tiguan 2.0T SE R-Line Black
4737,156,4.0,621,2023,98988.0,Chevrolet,Unknown,3 Chevrolet Corvette Stingray w/2LT
4738,42897,3.5,48,2020,33499.0,Nissan,Good, Nissan Maxima 3.5 SR
4739,3338,3.4,149,2022,27999.0,Volkswagen,Great, Volkswagen Taos 1.5T SE
4740,1024,4.0,630,2022,89995.0,Chevrolet,Good, Chevrolet Suburban High Country
4742,843,4.8,1232,2023,68894.0,Chevrolet,Unknown,3 Chevrolet Tahoe RST
4743,13397,3.5,206,2021,39199.0,Cadillac,Great,1 Cadillac CT4 Luxury
4745,48582,4.6,1508,2020,56491.0,BMW,Unknown, BMW X3 M AWD
4746,31978,4.8,2005,2020,59995.0,BMW,Great, BMW X3 M 
4747,12029,4.5,1313,2021,114555.0,Mercedes-Benz,Unknown,1 Mercedes-Benz AMG GLE 63 S-Model 4MATIC
4748,40655,4.3,1115,2021,47825.0,RAM,Great,1 RAM 1500 Laramie
4749,15093,4.9,1011,2021,44900.0,INFINITI,Great,1 INFINITI Q60 Luxe
4750,17021,4.5,141,2021,79804.0,Ford,Good,1 Ford F-350 Platinum
4751,36220,4.4,167,2021,34000.0,Kia,Unknown,1 Kia Sorento EX
4752,40955,4.8,199,2019,28897.0,INFINITI,Great,19 INFINITI QX50 ESSENTIAL
4753,32135,4.9,394,2019,41921.0,BMW,Great,19 BMW 530 i xDrive
4754,16441,4.3,960,2020,69544.0,Toyota,Fair, Toyota Sequoia TRD Pro
4755,18636,4.8,2402,2020,43988.0,INFINITI,Good, INFINITI Q60 3.0t LUXE
4756,5921,3.6,253,2021,45989.0,Cadillac,Good,1 Cadillac CT5 Premium Luxury AWD
4757,5092,4.0,316,2022,99900.0,Jeep,Good, Jeep Grand Wagoneer Series II
4758,24005,4.6,665,2019,31490.0,Dodge,Good,19 Dodge Charger SXT
4759,40519,4.8,1241,2019,39297.0,Volvo,Great,19 Volvo XC90 T6 Momentum
4760,17843,4.4,137,2021,39800.0,Ford,Good,1 Ford Bronco Sport Badlands
4761,13107,3.9,688,2021,63555.0,Ford,Good,1 Ford Mustang Mach-E Premium
4762,7338,3.9,688,2022,68888.0,Ford,Good, Ford Mustang Mach-E Premium
4763,14885,4.0,68,2022,74642.0,Chevrolet,Good, Chevrolet Suburban Z71
4764,6058,4.6,1621,2022,49631.0,Kia,Fair, Kia Stinger GT1
4765,12831,4.7,577,2022,32900.0,Toyota,Good, Toyota Tacoma SR
4766,24656,5.0,1440,2021,45778.0,INFINITI,Great,1 INFINITI Q60 Luxe
4767,9368,4.5,5113,2015,46500.0,Ford,Fair,15 Ford Transit-250 Base
4768,37938,4.6,138,2021,28600.0,INFINITI,Great,1 INFINITI Q50 3.0t LUXE
4769,3912,4.5,466,2020,41998.0,Volvo,Great, Volvo XC40 T5 Inscription
4770,21352,4.7,1386,2019,69995.0,BMW,Great,19 BMW M850 i xDrive
4771,26309,4.9,1804,2021,48975.0,Toyota,Fair,1 Toyota Venza Limited
4772,7740,4.9,1497,2022,54484.0,BMW,Good, BMW X3 xDrive30i
4773,31205,4.4,899,2019,35090.0,Buick,Good,19 Buick Enclave Essence
4774,6999,4.5,247,2022,29492.0,Nissan,Good, Nissan Altima 2.5 SV
4775,1105,4.1,1264,2022,62495.0,GMC,Great, GMC Yukon XL SLE
4777,42126,4.7,1454,2020,72995.0,Chevrolet,Good, Chevrolet Silverado 2500 High Country
4778,6404,3.7,589,2021,48950.0,Jeep,Fair,1 Jeep Gladiator Sport
4779,1372,4.8,375,2022,35750.0,Jeep,Unknown, Jeep Cherokee X
4780,2186,4.9,3750,2022,70710.0,Porsche,Fair, Porsche Macan Base
4781,2622,4.4,2422,2023,78995.0,GMC,Unknown,3 GMC Yukon SLT
4783,51097,2.3,64,2020,54997.0,Cadillac,Great, Cadillac Escalade ESV Luxury
4784,17059,3.3,457,2020,48991.0,Mercedes-Benz,Great, Mercedes-Benz AMG CLA 35 Base 4MATIC
4785,1952,4.9,724,2022,110989.0,Cadillac,Great, Cadillac Escalade ESV Premium Luxury
4786,24134,3.5,815,2021,37622.0,Honda,Great,1 Honda CR-V Hybrid EX-L
4787,12396,4.2,2848,2020,86996.0,Chevrolet,Great, Chevrolet Corvette Stingray w/3LT
4788,33604,4.9,67,2020,44522.0,Honda,Good, Honda Odyssey Touring
4789,1330,3.4,624,2022,51396.0,Ford,Good, Ford Explorer Timberline
4790,13628,4.2,1556,2021,49995.0,Jeep,Good,1 Jeep Wrangler Rubicon
4791,860,4.5,907,2022,53900.0,Kia,Good, Kia EV6 Wind
4792,2989,4.6,1072,2022,48495.0,Volvo,Good, Volvo XC60 B5 Momentum
4793,31412,4.3,246,2020,34799.0,Volvo,Great, Volvo XC40 T5 Momentum
4794,54928,4.7,815,2018,29592.0,Jeep,Good,18 Jeep Grand Cherokee Limited
4798,49884,5.0,127,2018,69980.0,Porsche,Good,18 Porsche Cayenne GTS
4799,51196,3.4,426,2017,27500.0,Honda,Great,17 Honda Ridgeline RTL
4800,37987,3.8,127,2019,53049.0,Cadillac,Great,19 Cadillac Escalade Luxury
4801,7728,4.2,9,2022,95187.0,BMW,Good, BMW X7 M50i
4802,28028,4.4,1374,2021,51000.0,Toyota,Great,1 Toyota Supra 3.
4803,21311,4.5,1271,2022,46988.0,Kia,Good, Kia Stinger GT1
4804,10541,4.4,1374,2022,57500.0,Toyota,Good, Toyota Tundra SR5
4806,33400,3.3,88,2018,51995.0,Maserati,Good,18 Maserati Quattroporte S Q4 GranSport
4807,470,4.9,302,2022,70943.0,Toyota,Good, Toyota Tundra Platinum
4808,22208,4.5,363,2019,45995.0,BMW,Great,19 BMW Z4 sDrive30i
4809,32532,4.1,1264,2021,54799.0,GMC,Great,1 GMC Sierra 1500 AT4
4810,4237,4.4,507,2022,39208.0,Chevrolet,Great, Chevrolet Colorado LT
4811,59922,4.9,4710,2020,35800.0,Volvo,Unknown, Volvo XC90 T5 Momentum 7 Passenger
4812,24547,4.6,324,2020,72991.0,Ford,Good, Ford Shelby GT350 Base
4813,25165,4.4,541,2019,41900.0,Toyota,Unknown,19 Toyota Sequoia SR5
4814,6402,2.9,186,2022,54495.0,Kia,Great, Kia EV6 Wind
4815,7175,4.9,318,2022,55999.0,Kia,Good, Kia EV6 Wind
4816,14269,4.7,5633,2021,83700.0,BMW,Great,1 BMW X5 M50i
4817,4852,4.6,568,2019,67500.0,Chevrolet,Good,19 Chevrolet Corvette Stingray Z51
4818,33913,4.6,85,2020,44213.0,Ford,Good, Ford F-150 XLT
4819,20869,4.8,4197,2021,26995.0,Nissan,Great,1 Nissan Rogue S
4820,17225,4.9,2851,2021,90991.0,Mercedes-Benz,Great,1 Mercedes-Benz AMG GLE 53 Base
4821,21758,4.7,356,2022,32133.0,Kia,Unknown, Kia K5 GT-Line
4822,305,2.2,36,2022,36990.0,Jeep,Fair, Jeep Compass High Altitude
4823,9277,4.1,176,2018,58900.0,Mercedes-Benz,Great,18 Mercedes-Benz AMG E 43 Base 4MATIC
4824,6330,3.8,315,2022,43994.0,Jeep,Great, Jeep Grand Cherokee WK Limited
4825,58813,4.6,424,2018,26996.0,Mercedes-Benz,Good,18 Mercedes-Benz GLA 250 Base
4826,11434,4.8,6834,2021,58888.0,BMW,Great,1 BMW 540 i xDrive
4827,38590,3.3,513,2019,46995.0,GMC,Good,19 GMC Sierra 1500 SLT
4828,28899,4.7,617,2020,75888.0,BMW,Good, BMW X7 xDrive40i
4829,16322,4.9,1268,2019,68494.0,BMW,Great,19 BMW X7 xDrive40i
4830,26283,4.8,2005,2019,67995.0,BMW,Great,19 BMW X7 xDrive40i
4831,49574,4.9,1268,2019,62899.0,BMW,Great,19 BMW X7 xDrive40i
4832,39325,4.7,617,2020,73388.0,BMW,Good, BMW X7 xDrive40i
4833,26426,4.8,2005,2019,75995.0,BMW,Great,19 BMW X7 xDrive50i
4834,20763,4.8,1584,2020,38222.0,Ford,Unknown, Ford F-150 XLT
4835,28419,4.8,1543,2021,44466.0,RAM,Great, RAM 1500 Big Horn
4836,858,4.5,907,2022,53900.0,Kia,Great, Kia EV6 Wind
4837,206,4.8,2157,2022,91222.0,Toyota,Fair, Toyota Tundra Hybrid TRD Pro
4838,424,4.8,2160,2023,29932.0,Chevrolet,Unknown,3 Chevrolet Trailblazer LT
4839,12182,4.9,594,2021,41993.0,RAM,Good, RAM 1500 Big Horn
4840,12249,4.9,1002,2021,46995.0,INFINITI,Good,1 INFINITI Q60 3.0t LUXE
4841,229,4.5,23,2022,86895.0,Ford,Good, Ford F-350 Lariat Super Duty
4842,33575,4.9,4094,2021,61494.0,RAM,Unknown,1 RAM 1500 Rebel
4843,19300,3.2,75,2020,33997.0,Cadillac,Great, Cadillac XT4 Sport
4844,5749,4.0,630,2021,96673.0,Chevrolet,Great,1 Chevrolet Corvette Stingray w/3LT
4845,43884,4.7,98,2018,25836.0,Volkswagen,Great,18 Volkswagen Atlas 2.0T S
4846,3343,4.9,726,2022,32998.0,Kia,Good, Kia Seltos Nightfall
4847,38476,4.6,2129,2020,39388.0,Chevrolet,Great, Chevrolet Tahoe LS
4848,45517,4.4,864,2019,48990.0,BMW,Great,19 BMW 740 i xDrive
4849,24710,4.5,1618,2020,60406.0,BMW,Great, BMW X4 M SPORTS ACTIVITY
4850,924,4.3,1383,2022,89995.0,Ford,Good, Ford Bronco Wildtrak
4851,12262,4.5,62,2018,53488.0,Chevrolet,Great,18 Chevrolet Corvette Stingray
4852,8666,4.1,235,2020,42999.0,Cadillac,Good, Cadillac CT4 Sport
4853,4880,4.6,225,2021,111695.0,Porsche,Unknown,1 Porsche 718 Cayman GTS 4.
4855,29002,4.1,78,2020,39990.0,Toyota,Good, Toyota Tacoma SR5
4856,25078,4.1,1369,2022,44880.0,Honda,Good, Honda Odyssey Touring
4858,4964,4.8,2353,2022,64350.0,Chevrolet,Great, Chevrolet Tahoe LT
4859,6449,4.5,527,2021,30519.0,Kia,Great,1 Kia K5 EX
4860,28565,4.8,834,2022,30495.0,Kia,Great, Kia K5 GT-Line
4861,5461,4.9,1268,2022,108300.0,BMW,Unknown, BMW X5 M Base
4862,15967,4.9,104,2021,43630.0,Acura,Unknown,1 Acura RDX 
4863,18990,4.9,191,2020,42992.0,Toyota,Unknown, Toyota Avalon TRD
4864,42484,4.3,498,2020,31899.0,Cadillac,Great, Cadillac XT4 Premium Luxury
4865,1114,4.4,441,2022,46488.0,RAM,Great, RAM 1500 Big Horn
4866,18200,4.5,1242,2021,38896.0,Chrysler,Great,1 Chrysler Pacifica Hybrid Touring L
4867,23838,4.3,2181,2021,49389.0,Ford,Great,1 Ford Explorer ST
4868,29559,4.8,6677,2021,50930.0,GMC,Great,1 GMC Sierra 1500 SLT
4869,27160,2.7,130,2021,47499.0,Chevrolet,Good,1 Chevrolet Traverse Premier
4870,19065,2.7,130,2020,44700.0,Chevrolet,Great, Chevrolet Traverse Premier
4871,10052,3.7,125,2019,87900.0,BMW,Good,19 BMW M850 i xDrive
4873,25528,4.9,2017,2020,24990.0,Buick,Good, Buick Encore GX Select
4874,10990,3.5,815,2022,42626.0,Honda,Good, Honda Ridgeline RTL-E
4875,32320,4.7,1522,2020,34964.0,GMC,Good, GMC Terrain Denali
4876,4642,4.9,1629,2022,40994.0,Volvo,Great, Volvo S60 B5 Momentum
4877,49283,4.0,468,2020,43000.0,Toyota,Good, Toyota Tundra SR5
4879,33790,4.9,302,2020,47961.0,Toyota,Good, Toyota Tundra 1794
4880,43964,4.8,2979,2020,39650.0,Chevrolet,Good, Chevrolet Silverado 1500 LT
4882,6753,4.4,515,2020,34995.0,Toyota,Good, Toyota Tacoma SR5
4883,8669,4.9,724,2022,106987.0,Cadillac,Great, Cadillac Escalade Premium Luxury
4884,29723,2.7,36,2021,25250.0,Kia,Great,1 Kia K5 LXS
4885,301,4.3,148,2022,43992.0,Toyota,Great, Toyota Avalon XLE
4886,21777,4.0,537,2020,37595.0,Volvo,Great, Volvo XC40 T5 Momentum
4887,8888,4.7,891,2022,40691.0,Chevrolet,Great, Chevrolet Silverado 1500 Limited LT
4888,38230,4.7,1473,2022,37906.0,Kia,Great, Kia Carnival LXS
4889,10105,4.4,201,2021,34588.0,Dodge,Fair,1 Dodge Challenger GT
4890,24951,4.4,72,2019,139898.0,Porsche,Fair,19 Porsche 911 Carrera GTS
4891,8344,4.1,1337,2022,74750.0,Jeep,Good, Jeep Wagoneer Series III
4892,4835,4.8,915,2022,42499.0,Nissan,Fair, Nissan Murano SL
4894,8808,5.0,1357,2020,39795.0,Ford,Good, Ford F-150 XL
4895,5878,4.8,946,2022,87563.0,GMC,Good, GMC Yukon XL Denali
4896,12190,2.9,1010,2022,66995.0,Toyota,Fair, Toyota Sequoia TRD Pro
4897,52713,4.4,441,2019,59855.0,Ford,Great,19 Ford F-350 Lariat Super Duty
4898,2648,3.0,35,2021,256900.0,Porsche,Unknown,1 Porsche 911 Turbo S
4899,21146,4.7,4293,2021,27777.0,Toyota,Good,1 Toyota Corolla Hatchback XSE
4900,36571,3.6,159,2021,39993.0,Volvo,Great,1 Volvo XC60 Momentum
4901,31709,4.8,1235,2021,34991.0,Volvo,Good,1 Volvo S60 T5 Momentum
4902,15250,4.8,1147,2021,47678.0,Volvo,Good,1 Volvo XC60 T5 Inscription
4903,46940,4.5,4163,2018,55996.0,Ford,Good,18 Ford Expedition Max Platinum
4904,17944,3.7,584,2020,41500.0,Volvo,Great, Volvo XC90 T5 Momentum 7 Passenger
4905,7177,4.9,758,2022,274992.0,Porsche,Good, Porsche 911 Turbo S
4906,72973,4.4,222,2019,29990.0,Nissan,Great,19 Nissan Armada SL
4907,14119,4.5,207,2021,37995.0,Volkswagen,Good,1 Volkswagen Arteon 2.0T SEL R-Line
4908,24392,4.6,715,2019,31999.0,Ford,Good,19 Ford Ranger XLT
4909,26778,4.6,3421,2020,30950.0,GMC,Good, GMC Terrain SLT
4910,44088,2.9,147,2019,39514.0,Acura,Good,19 Acura RDX Advance Package
4911,21804,3.8,291,2019,31800.0,Cadillac,Great,19 Cadillac CTS 2.0L Turbo
4912,64537,4.0,345,2020,35499.0,Chevrolet,Good, Chevrolet Silverado 1500 Custom
4913,6235,4.7,427,2022,49977.0,Volvo,Good, Volvo XC60 B5 Inscription
4914,74500,3.7,119,2017,39775.0,Porsche,Great,17 Porsche Cayenne Platinum Edition
4915,33018,4.8,514,2019,35294.0,Volvo,Great,19 Volvo XC60 T6 Momentum
4916,17610,4.1,471,2021,57976.0,RAM,Good,1 RAM 1500 Rebel
4917,38191,4.8,1341,2020,36000.0,Toyota,Good, Toyota Avalon Limited
4918,29384,4.8,1693,2020,34500.0,Honda,Great, Honda Passport EX-L
4920,26559,4.8,816,2020,35344.0,Acura,Good, Acura TLX A-Spec
4921,8201,3.8,799,2022,52787.0,Toyota,Good, Toyota Highlander Platinum
4922,31205,5.0,66,2020,26899.0,Acura,Great, Acura TLX FWD
4923,16990,4.2,734,2020,35996.0,Cadillac,Great, Cadillac CT4 Sport
4924,479,5.0,622,2021,43970.0,Cadillac,Good,1 Cadillac CT4 Premium Luxury
4925,25978,2.8,193,2019,53900.0,Ford,Good,19 Ford F-350 XLT
4926,26967,3.0,197,2020,39900.0,Kia,Great, Kia Telluride EX
4927,18141,2.6,210,2020,45080.0,Ford,Good, Ford F-150 XLT
4928,52694,4.8,1186,2020,42990.0,Ford,Good, Ford Expedition XLT
4929,36042,3.0,35,2018,77900.0,Porsche,Great,18 Porsche Panamera 4S
4930,48346,4.2,470,2021,32977.0,Honda,Great,1 Honda Passport EX-L
4932,9629,4.3,1826,2019,36977.0,Honda,Fair,19 Honda Passport Sport
4933,22668,5.0,9337,2020,33995.0,Honda,Great, Honda Passport EX-L
4934,29595,4.9,525,2019,34452.0,Honda,Great,19 Honda Passport Touring
4935,20966,5.0,9337,2019,36995.0,Honda,Good,19 Honda Passport Touring
4936,28553,5.0,9337,2020,36995.0,Honda,Good, Honda Passport EX-L
4937,30846,4.6,1777,2021,37949.0,Honda,Good,1 Honda Passport Touring
4938,19363,4.8,4168,2020,37500.0,Honda,Good, Honda Passport Touring
4939,15156,4.8,1841,2021,37728.0,Honda,Great,1 Honda Passport Elite
4940,41088,4.8,4168,2019,30989.0,Honda,Great,19 Honda Passport EX-L
4941,1674,4.7,657,2021,49249.0,Cadillac,Good,1 Cadillac CT4 V-Series
4942,4171,4.6,428,2022,49995.0,Kia,Unknown, Kia Stinger GT
4943,35611,3.8,672,2020,33959.0,Nissan,Good, Nissan Titan S
4945,35832,4.9,155,2021,33887.0,INFINITI,Unknown,1 INFINITI QX50 Luxe
4946,31385,3.5,89,2014,146988.0,Rolls-Royce,Good,14 Rolls-Royce Ghost 
4947,12555,4.0,1307,2022,29962.0,Toyota,Good, Toyota Corolla Hybrid LE
4949,31546,4.1,137,2021,30821.0,Subaru,Great,1 Subaru Crosstrek Limited
4952,8620,4.0,998,2022,57988.0,Ford,Good, Ford Explorer King Ranch
4953,25316,3.9,51,2019,42284.0,Volkswagen,Good,19 Volkswagen Golf R 2.0T w/DCC & Navigation
4954,19794,4.7,602,2021,46994.0,Volkswagen,Good,1 Volkswagen Atlas Cross Sport 3.6L V6 SEL Premium
4957,15004,4.7,32,2021,59989.0,Ford,Good,1 Ford F-150 LARIAT
4958,24723,2.9,82,2021,27990.0,Kia,Unknown,1 Kia Sportage LX POPULAR
4961,3342,4.8,1854,2022,58778.0,Cadillac,Good, Cadillac CT4-V V-Series
4962,46859,3.7,1682,2018,31968.0,Volvo,Good,18 Volvo S90 T5 Momentum
4963,25966,4.7,2073,2020,41900.0,Subaru,Good, Subaru WRX STI Limited
4964,31300,4.9,819,2019,26310.0,GMC,Great,19 GMC Terrain SLT
4965,17763,4.3,61,2021,38900.0,Chevrolet,Great,1 Chevrolet Blazer 2LT
4966,17368,4.7,2224,2021,39900.0,Toyota,Good,1 Toyota Venza XLE
4967,12055,4.9,510,2021,85500.0,Porsche,Unknown,1 Porsche Panamera Base
4968,24786,4.9,2711,2021,41987.0,Kia,Good,1 Kia Sorento Hybrid EX
4969,16056,4.9,486,2022,40323.0,Honda,Great, Honda Ridgeline RTL-E
4970,19982,4.8,1232,2020,46350.0,Toyota,Good, Toyota Highlander Platinum
4971,41971,4.9,1879,2021,32900.0,Honda,Good,1 Honda CR-V EX
4972,42254,4.7,412,2021,26900.0,Honda,Unknown,1 Honda Civic 
4974,9052,4.1,59,2021,48715.0,Volvo,Great,1 Volvo XC60 T5 Inscription
4975,10554,4.9,1156,2022,67998.0,Jeep,Great, Jeep Wagoneer Series II
4976,31414,4.1,959,2021,37462.0,BMW,Unknown,1 BMW X3 sDrive30i
4977,37739,4.1,59,2021,43500.0,Volvo,Great,1 Volvo XC60 T6 Inscription
4978,21910,4.3,86,2019,99493.0,Porsche,Great,19 Porsche 911 Carrera
4979,13081,4.8,2157,2021,38496.0,Toyota,Great,1 Toyota 4Runner SR5
4981,17790,4.7,3660,2021,45987.0,Nissan,Great,1 Nissan Armada SV
4982,19230,4.8,1838,2020,55984.0,BMW,Great, BMW X5 xDrive40i
4983,25695,4.9,2689,2021,42969.0,Toyota,Good,1 Toyota Highlander XLE
4984,14899,4.2,174,2020,24599.0,Buick,Great, Buick Encore GX Select
4985,8374,4.9,3750,2022,105000.0,Porsche,Good, Porsche Taycan Base
4986,58330,4.5,131,2016,24795.0,Ford,Good,16 Ford Explorer XLT
4988,28646,4.6,1819,2021,38396.0,Dodge,Good,1 Dodge Durango GT
4990,1776,4.9,724,2022,127449.0,Cadillac,Fair, Cadillac Escalade ESV Premium Luxury Platinum
4991,41647,4.4,107,2021,52995.0,GMC,Good,1 GMC Sierra 1500 SLT
4992,70626,4.3,148,2021,28992.0,Toyota,Good,1 Toyota RAV4 LE
4993,9279,4.8,4332,2022,27246.0,Toyota,Good, Toyota Corolla Hatchback SE
4994,6214,4.8,3298,2021,48995.0,BMW,Great,1 BMW M235 Gran Coupe M235i xDrive
4995,5815,4.9,295,2022,47900.0,Acura,Good, Acura RDX A-Spec
4996,19993,4.9,6489,2021,26046.0,Subaru,Good,1 Subaru Legacy 
4997,6083,2.6,296,2023,34319.0,Kia,Unknown,3 Kia Sportage X-Line
4998,20438,2.6,74,2019,84900.0,Porsche,Unknown,19 Porsche Panamera 4
4999,25015,4.6,325,2018,58999.0,Chevrolet,Great,18 Chevrolet Camaro ZL1
5000,25277,4.1,253,2019,117900.0,Porsche,Great,19 Porsche Panamera Turbo
5001,391,4.1,1264,2023,89202.0,GMC,Unknown,3 GMC Yukon XL AT4
5002,8336,4.4,2422,2022,85995.0,GMC,Good, GMC Yukon XL Denali
5003,245,4.4,2422,2023,79995.0,GMC,Unknown,3 GMC Yukon XL SLT
5004,1600,4.1,1264,2023,77165.0,GMC,Unknown,3 GMC Yukon XL SLT
5005,430,4.4,2422,2023,77775.0,GMC,Unknown,3 GMC Yukon XL SLT
5006,420,4.6,3399,2022,44733.0,Nissan,Fair, Nissan Pathfinder SL
5007,27711,4.9,666,2019,67885.0,GMC,Good,19 GMC Sierra 2500 Denali
5008,56802,4.6,108,2019,42500.0,GMC,Great,19 GMC Yukon SLT Standard Edition
5009,27996,4.9,418,2020,40985.0,RAM,Good, RAM 1500 Big Horn
5010,30846,4.9,4940,2020,45959.0,RAM,Great, RAM 1500 Laramie
5011,17516,4.8,1195,2020,129985.0,Porsche,Good, Porsche Cayenne Turbo Coupe AWD
5012,39126,2.8,872,2019,29995.0,Nissan,Great,19 Nissan Maxima 3.5 Platinum
5013,24926,4.0,537,2021,27995.0,Honda,Good,1 Honda Civic Sport
5014,6374,4.2,1649,2022,64599.0,Ford,Good, Ford Bronco Black Diamond
5016,7966,4.6,846,2020,71994.0,BMW,Great, BMW 840 i
5019,42342,4.9,1892,2021,38991.0,RAM,Great, RAM 1500 Big Horn
5020,36352,4.8,786,2020,23914.0,Subaru,Great, Subaru Crosstrek Base
5021,60821,4.8,1611,2017,70995.0,Toyota,Fair,17 Toyota Land Cruiser V8
5022,9337,4.9,1838,2021,42750.0,Toyota,Good,1 Toyota Avalon Limited
5023,4237,4.4,488,2022,50715.0,Mercedes-Benz,Good, Mercedes-Benz GLB 250 4MATIC
5024,28884,4.5,1242,2021,41000.0,Dodge,Great,1 Dodge Durango R/T
5025,19011,4.9,3339,2021,38960.0,Subaru,Good,1 Subaru Ascent Limited 7-Passenger
5026,13085,4.9,86,2021,38608.0,Subaru,Great,1 Subaru Ascent Limited 7-Passenger
5027,17333,4.7,220,2021,34800.0,Subaru,Good,1 Subaru Ascent Premium 7-Passenger
