,Price,Year,Rating,Mileage,Rating-Count,Name,Status,model_details
9269,31333.0,2022,4.6,7544,2659,Ford,Great,Ford Maverick XL
9270,37995.0,2020,4.9,5837,1604,Volkswagen,Unknown,Volkswagen Atlas Cross Sport 2.0T SE
9271,141995.0,2022,4.9,5032,131,Porsche,Good,Porsche Taycan 4S
9272,37472.0,2021,4.9,10456,1635,RAM,Great,RAM 1500 Big Horn
9273,20993.0,2018,4.6,60431,156,Ford,Unknown,Ford Edge SEL
9274,32700.0,2019,4.6,49103,2263,Cadillac,Great,9 Cadillac XT5 Luxury
9276,49879.0,2021,4.8,31898,1241,BMW,Great,BMW 430 i xDrive
9277,37453.0,2021,4.9,25027,2637,Ford,Good,Ford Explorer XLT
9278,43911.0,2021,4.3,31108,49,Toyota,Good,Toyota Highlander XSE
9279,33977.0,2019,4.6,16802,1508,MINI,Good,9 MINI Countryman Cooper S ALL4
9280,27834.0,2021,3.2,33365,191,Honda,Unknown,Honda Civic
9282,33500.0,2018,4.6,72657,176,RAM,Good,RAM ProMaster 2500 2500 High Roof 136' WB
9283,36987.0,2019,4.8,36393,832,INFINITI,Good,9 INFINITI QX60 Luxe
9284,43873.0,2020,4.7,36319,1546,Chevrolet,Good,Chevrolet Blazer Premier
9285,46623.0,2021,2.9,32000,384,Ford,Good,Ford F-150 XLT
9286,33800.0,2022,4.7,15014,3364,Honda,Good,Honda CR-V EX
9288,45888.0,2022,4.9,5289,7827,Toyota,Unknown,Toyota Avalon Hybrid XSE Nights
9289,46899.0,2020,4.7,29851,975,Chevrolet,Good,Chevrolet Silverado 1500 LT Trail Boss
9291,74747.0,2019,2.4,38873,116,BMW,Great,9 BMW X7 xDrive50i
9294,86989.0,2021,4.3,15207,1210,BMW,Good,BMW X6 M50i
9295,59098.0,2021,4.7,7975,1089,Ford,Great,Ford F-150 Lariat
9296,36275.0,2020,4.8,43950,1361,Honda,Great,Honda Ridgeline RTL
9297,29233.0,2020,4.8,42440,913,Cadillac,Great,Cadillac XT4 Premium Luxury
9298,51888.0,2019,4.5,22307,476,BMW,Great,9 BMW 750 i
9299,87981.0,2018,4.9,1299,3038,Porsche,Unknown,Porsche 718 Boxster GTS
9300,86126.0,2022,4.2,11099,1959,Jeep,Unknown,Jeep Grand Wagoneer Series I
9301,33999.0,2021,4.6,11445,325,Chevrolet,Good,Chevrolet Trailblazer RS
9303,49900.0,2021,4.0,30086,631,BMW,Good,BMW 430 i xDrive
9304,39898.0,2018,4.5,79626,429,Porsche,Great,Porsche Macan S
9305,39262.0,2021,4.9,25892,1894,RAM,Good,RAM 1500 Classic SLT
9306,33994.0,2019,4.6,51307,820,Honda,Good,9 Honda Ridgeline RTL
9307,35988.0,2022,4.7,5095,171,Honda,Unknown,Honda Civic
9308,36200.0,2019,4.4,41103,2396,Acura,Great,9 Acura MDX 3.5L
9309,37244.0,2021,4.9,3228,2243,Chrysler,Good,Chrysler 300 Touring
9310,56987.0,2019,3.6,68199,514,GMC,Great,9 GMC Sierra 2500 Denali
9311,58479.0,2020,2.5,63226,224,GMC,Great,GMC Sierra 2500 SLT
9312,40499.0,2021,4.7,11101,545,Toyota,Unknown,Toyota Avalon Limited
9313,41995.0,2021,2.2,16979,288,Volkswagen,Great,Volkswagen Atlas 3.6 V6 SEL
9314,60995.0,2022,4.4,1191,534,Ford,Good,Ford Mustang Mach
9315,64999.0,2021,4.8,17166,548,BMW,Great,BMW 740 i
9316,48435.0,2021,4.7,29761,908,Volvo,Great,Volvo XC90 T6 Momentum 7 Passenger
9317,52967.0,2022,4.2,18099,1164,RAM,Great,RAM 1500 Rebel
9318,93994.0,2016,4.8,14402,597,Mercedes-Benz,Unknown,6 Mercedes-Benz Maybach S S 6
9319,40822.0,2021,4.8,10302,1212,Ford,Good,Ford Explorer XLT
9322,38465.0,2021,5.0,35794,3794,Acura,Great,Acura RDX A-Spec
9323,25911.0,2020,4.7,45748,685,Subaru,Great,Subaru Forester Premium
9324,53889.0,2022,4.7,4517,4451,Ford,Good,Ford Explorer Platinum
9325,27995.0,2019,4.6,39232,6397,Honda,Great,9 Honda Passport Sport
9326,42962.0,2020,3.7,18699,1682,Volvo,Good,Volvo XC40 T5 R-Design
9327,38868.0,2021,3.8,12327,468,Toyota,Good,Toyota 4Runner SR5
9328,39981.0,2021,4.3,14644,1074,Ford,Great,Ford Ranger Lariat
9329,46981.0,2021,4.3,9591,1074,Ford,Good,Ford Ranger Lariat
9330,328995.0,2022,4.5,285,40,Maserati,Unknown,Maserati MC20 Base
9333,40651.0,2022,4.6,11885,874,Subaru,Great,Subaru Ascent Limited 7-Passenger
9334,32500.0,2021,4.6,11200,381,Ford,Unknown,Ford Ranger XL
9335,45382.0,2022,4.9,5683,1618,Subaru,Good,Subaru Outback Wilderness
9336,39998.0,2020,4.9,25894,1631,Volvo,Great,Volvo XC40 T4 Inscription
9337,42998.0,2021,4.9,9077,1631,Volvo,Great,Volvo XC40 T5 R-Design
9338,43533.0,2021,4.1,23389,59,Volvo,Great,Volvo XC40 T5 R-Design
9339,37500.0,2020,4.1,25298,59,Volvo,Great,Volvo XC40 T5 Momentum
9340,40998.0,2020,4.9,20973,1631,Volvo,Great,Volvo XC40 T5 Inscription
9341,42000.0,2021,4.9,19812,1631,Volvo,Great,Volvo XC40 T5 R-Design
9342,111995.0,2022,4.3,132,218,Cadillac,Unknown,Cadillac Escalade Premium Luxury
9343,49986.0,2019,3.2,13964,235,Dodge,Good,9 Dodge Challenger R/T Scat Pack
9344,38000.0,2022,4.8,20095,2768,Kia,Fair,Kia K5 GT-Line
9345,51936.0,2021,4.3,4199,162,Ford,Good,Ford F-150 XLT
9346,299999.0,2015,4.8,15231,1262,Rolls-Royce,Fair,5 Rolls-Royce Phantom Drophead Coupe
9347,96991.0,2021,4.6,11912,74,Cadillac,Great,Cadillac Escalade Premium Luxury
9348,61846.0,2019,4.3,26891,7563,Cadillac,Great,9 Cadillac Escalade Premium Luxury
9349,57914.0,2019,3.4,40918,301,Cadillac,Great,9 Cadillac Escalade Premium Luxury
9350,22996.0,2018,4.1,53814,99,GMC,Great,GMC Acadia SLE-
9351,34814.0,2021,4.7,16762,139,Acura,Great,Acura TLX Tech
9352,98988.0,2023,4.0,156,621,Chevrolet,Unknown,3 Chevrolet Corvette Stingray w/2LT
9353,18885.0,2020,4.6,64882,946,Toyota,Great,Toyota Corolla LE
9354,83933.0,2021,4.9,17519,394,BMW,Great,BMW 750 i xDrive
9355,42995.0,2021,3.4,20483,370,RAM,Good,RAM ProMaster 1500 Low Roof
9356,49495.0,2022,4.9,15649,1117,Nissan,Good,Nissan Pathfinder Platinum
9357,23495.0,2019,4.7,51190,1839,Acura,Great,9 Acura ILX Premium Package
9358,27990.0,2021,3.0,19260,585,Kia,Great,Kia K5 GT-Line
9359,53613.0,2021,4.0,36333,485,GMC,Great,GMC Sierra 1500 SLT
9360,42991.0,2022,4.5,1923,2748,Honda,Good,Honda Ridgeline RTL-E
9361,48998.0,2020,4.8,30287,3715,BMW,Great,BMW 540 i xDrive
9362,32885.0,2019,4.3,43960,458,BMW,Great,9 BMW 440 Gran Coupe i
9363,31079.0,2021,4.9,38172,157,INFINITI,Great,INFINITI Q50 3.0t LUXE
9366,75997.0,2020,4.3,14239,222,GMC,Great,GMC Sierra 3500 Denali
9367,31393.0,2021,4.9,23490,1710,Honda,Good,Honda Accord Sport SE
9368,54992.0,2018,4.9,43579,1271,Porsche,Great,Porsche 718 Cayman Base
9370,56592.0,2021,4.2,19164,284,GMC,Great,GMC Sierra 1500 AT4
9371,59950.0,2020,4.6,48864,3430,Cadillac,Great,Cadillac Escalade Luxury
9372,67950.0,2019,4.6,34017,3430,Cadillac,Great,9 Cadillac Escalade Platinum
9373,121995.0,2022,4.3,3601,218,Cadillac,Good,Cadillac Escalade Sport
9374,56700.0,2022,4.9,7390,468,RAM,Great,RAM 1500 Lone Star
9375,83995.0,2021,4.2,7765,167,Ford,Unknown,Ford F-250 LIMITED
9376,27818.0,2021,4.9,4973,378,Nissan,Great,Nissan Rogue SV
9377,28996.0,2019,3.1,26934,218,Toyota,Great,9 Toyota Highlander LE
9378,41888.0,2020,3.4,38242,310,Honda,Good,Honda Passport
9379,30815.0,2020,4.8,11767,674,Subaru,Great,Subaru Crosstrek Limited
9380,51837.0,2019,4.9,40278,460,Maserati,Great,9 Maserati Levante Base
9381,36874.0,2021,4.4,43025,1473,Kia,Great,Kia Telluride LX
9382,29888.0,2021,3.0,37966,183,Chevrolet,Great,Chevrolet Trailblazer RS
9383,38588.0,2020,4.8,21500,2327,Dodge,Good,Dodge Durango GT
9385,94987.0,2021,5.0,7519,62,Porsche,Fair,Porsche Macan GTS
9386,33995.0,2020,4.7,60344,4055,Ford,Great,Ford Explorer Limited
9387,37500.0,2018,4.8,49546,274,INFINITI,Good,INFINITI Q70L 3.7X LUXE
9388,59814.0,2020,4.6,28539,1851,Ford,Good,Ford F-250 XLT
9389,26216.0,2019,4.4,23533,190,GMC,Great,9 GMC Acadia SLE-
9390,114994.0,2020,4.9,11300,3754,Porsche,Great,Porsche Taycan 4S
9391,53995.0,2019,4.8,27992,2005,BMW,Good,9 BMW X6 xDrive35i
9392,56995.0,2021,4.8,8117,361,Porsche,Great,Porsche Macan
9393,53498.0,2021,4.7,29811,1089,Ford,Good,Ford F-150 XLT
9394,35340.0,2020,4.9,6489,1631,Volvo,Great,Volvo S60 T5 Momentum
9395,33988.0,2020,5.0,62173,131,Ford,Good,Ford Ranger Lariat
9397,37094.0,2021,2.7,10130,184,BMW,Great,BMW X1 xDrive28i
9398,26988.0,2020,4.6,24406,183,Subaru,Great,Subaru Impreza Limited
9399,28988.0,2019,3.8,26808,129,Buick,Great,9 Buick Envision Premium I
9400,38671.0,2020,3.6,61380,293,Nissan,Great,Nissan Armada Platinum
9401,56999.0,2018,4.6,25015,325,Chevrolet,Great,Chevrolet Camaro ZL
9402,45899.0,2021,2.6,20180,211,Chrysler,Good,Chrysler Pacifica Limited
9403,22900.0,2018,3.4,73277,54,Honda,Good,Honda CR-V LX
9404,34625.0,2020,4.9,33379,666,Chevrolet,Good,Chevrolet Traverse LT Cloth
9405,28197.0,2021,3.9,11930,1365,Toyota,Unknown,Toyota Camry SE
9406,28799.0,2020,4.0,39590,720,Toyota,Good,Toyota Camry Hybrid SE
9407,35988.0,2019,4.9,44354,1502,Cadillac,Good,9 Cadillac XT4 FWD Premium Luxury
9408,24988.0,2019,4.5,34384,1542,Chevrolet,Unknown,9 Chevrolet Blazer 1LT
9409,45549.0,2020,4.8,27389,861,GMC,Great,GMC Yukon SLE
9410,48500.0,2022,4.7,8725,57,INFINITI,Good,INFINITI QX55 ESSENTIAL
9411,36990.0,2020,4.5,52008,541,RAM,Great,RAM 1500 Big Horn
9412,121900.0,2021,4.1,9775,253,Porsche,Good,Porsche Taycan 4S
9413,55968.0,2020,4.6,18243,3984,RAM,Great,RAM 1500 Limited
9414,32895.0,2020,4.6,58848,3694,Toyota,Great,Toyota Tacoma TRD Sport
9415,72517.0,2017,4.5,32241,429,Porsche,Good,7 Porsche Panamera 4
9417,37987.0,2021,4.3,18045,2764,RAM,Great,RAM 1500 Big Horn
9419,77259.0,2022,4.5,15683,309,INFINITI,Good,INFINITI QX80 SENSORY
9420,27995.0,2020,2.9,47859,468,GMC,Good,GMC Terrain SLT
9422,32993.0,2021,3.4,4292,421,Chevrolet,Great,Chevrolet Camaro 1LT
9423,26445.0,2022,4.1,32721,1433,Volkswagen,Unknown,Volkswagen Taos 1.5T SE
9424,49300.0,2019,4.6,7930,732,Maserati,Great,9 Maserati Ghibli S
9425,51995.0,2022,4.3,11155,236,Kia,Great,Kia Telluride SX
9427,28699.0,2020,4.7,27956,1054,GMC,Great,GMC Terrain SLT
9428,61491.0,2019,4.9,46724,1271,Porsche,Great,9 Porsche Cayenne Base
9429,46500.0,2021,4.9,35472,418,Jeep,Good,Jeep Wrangler Unlimited Sport Altitude
9430,47275.0,2021,4.8,13915,1361,Honda,Fair,Honda Ridgeline RTL-E
9431,32566.0,2019,4.7,35805,10007,BMW,Good,9 BMW X3 sDrive30i
9432,28395.0,2021,4.6,13968,25,GMC,Unknown,GMC Acadia SLE
9433,35742.0,2020,4.9,27807,3115,Subaru,Great,Subaru Ascent Touring 7-Passenger
9434,33991.0,2021,4.8,12920,1271,Ford,Good,Ford Bronco Sport Big Bend
9435,35980.0,2021,4.5,13517,5127,Ford,Great,Ford Bronco Sport Outer Banks
9436,36716.0,2021,3.9,13645,1211,Ford,Great,Ford Bronco Sport BADLANDS
9437,34100.0,2021,4.1,10014,483,Ford,Good,Ford Bronco Sport Big Bend
9438,34995.0,2021,4.8,17365,166,Ford,Good,Ford Bronco Sport Big Bend
9439,31882.0,2018,4.6,75555,466,Volvo,Great,Volvo XC90 T6 Momentum
9441,36740.0,2021,4.6,19528,220,Volkswagen,Great,Volkswagen Atlas Cross Sport 2.0T SE w/Technology
9442,51998.0,2022,4.0,1124,343,Nissan,Unknown,Nissan Armada SV
9443,33680.0,2022,4.8,5201,861,GMC,Great,GMC Canyon Elevation
9444,40690.0,2022,2.6,12039,123,Toyota,Unknown,Toyota Highlander XLE
9447,19344.0,2018,3.9,59855,721,Jeep,Great,Jeep Compass Sport
9448,40991.0,2020,4.3,15092,141,Volkswagen,Great,Volkswagen Atlas Cross Sport 3.6L V6 SEL
9449,39427.0,2021,4.4,21654,1144,Chevrolet,Great,Chevrolet Silverado 1500 RST
9450,33400.0,2021,4.9,22848,400,Toyota,Great,Toyota Prius 2020 Editi
9451,39999.0,2016,4.6,40992,623,Ford,Unknown,6 Ford Transit-250 148 WB MEDIUM ROOF CARGO
9452,20900.0,2020,3.6,26358,343,Nissan,Great,Nissan Sentra SV
9453,44999.0,2020,4.9,32719,2223,Ford,Great,Ford Explorer ST
9454,33000.0,2020,4.2,64098,875,Volvo,Unknown,Volvo XC90 T5 Momentum 7 Passenger
9455,46999.0,2022,4.9,700,2846,Cadillac,Unknown,Cadillac XT6 Luxury FWD
9456,49991.0,2021,4.9,6997,701,Cadillac,Great,Cadillac XT6 Premium Luxury FWD
9457,50626.0,2021,4.9,15005,519,Cadillac,Great,Cadillac XT6 Premium Luxury FWD
9458,25986.0,2019,4.8,29694,395,Jeep,Great,9 Jeep Compass Limited
9459,67991.0,2020,3.7,3207,119,Porsche,Great,Porsche Macan S
9460,99962.0,2022,4.1,11731,959,BMW,Great,BMW X7 M50i
9461,29699.0,2021,4.9,33326,1121,Honda,Good,Honda Accord Hybrid Base
9463,37641.0,2021,4.1,38730,115,Ford,Good,Ford Bronco Sport Outer Banks
9465,22431.0,2019,4.7,25533,516,Subaru,Great,9 Subaru Impreza 2.0i Premium
9467,51416.0,2022,4.5,9558,1028,Chevrolet,Fair,Chevrolet Traverse High Country
9468,31495.0,2018,4.7,74248,425,Acura,Great,Acura MDX 3.5L w/Technology Package
9469,107899.0,2022,4.6,6759,1068,BMW,Unknown,BMW X5 M Base
9470,61572.0,2019,4.5,22150,1609,Ford,Good,9 Ford Expedition Limited
9471,47517.0,2020,2.3,24859,17,Volvo,Unknown,Volvo XC90 T6 Inscription
9473,37485.0,2021,4.2,33611,169,Chevrolet,Good,Chevrolet Colorado Z7
9474,35840.0,2019,4.0,39174,98,Volvo,Unknown,9 Volvo S60 T6 Inscription
9475,35849.0,2019,4.8,4530,554,INFINITI,Great,9 INFINITI Q50 3.0t Sport
9476,48948.0,2022,4.8,17023,2211,Nissan,Good,Nissan Pathfinder Platinum
9477,63000.0,2021,4.6,34469,827,INFINITI,Good,INFINITI QX80 PREMIUM SELECT
9478,49991.0,2021,4.9,6137,1184,Toyota,Good,Toyota Tundra SR5
9479,61388.0,2020,4.1,37656,1297,Ford,Good,Ford Expedition Max King Ranch
9480,41988.0,2020,4.9,10838,2402,INFINITI,Good,INFINITI QX60 SIGNATURE EDITION
9481,49975.0,2022,4.9,901,1808,Toyota,Good,Toyota Sienna LE
9482,144000.0,2016,4.7,13637,128,Bentley,Unknown,6 Bentley Continental GT
9483,36777.0,2021,4.7,31819,781,Chevrolet,Great,Chevrolet Colorado Z7
9484,40917.0,2021,4.7,26232,1546,GMC,Good,GMC Acadia SLT
9485,30598.0,2019,4.2,5571,15,Honda,Good,9 Honda CR-V EX
9486,61995.0,2022,4.8,1353,548,BMW,Great,BMW X5 xDrive40i
9487,38995.0,2020,4.9,32468,275,Acura,Good,Acura RDX Technology Package
9489,37819.0,2021,4.6,6119,1064,Kia,Fair,Kia K5 GT-Line
9490,33995.0,2020,4.8,18740,57,Kia,Great,Kia Stinger GT-Line
9491,36000.0,2020,4.8,31941,274,INFINITI,Good,INFINITI QX60 Luxe
9492,49995.0,2022,3.9,2979,706,Chevrolet,Fair,Chevrolet Silverado 1500 LT
9493,29995.0,2019,4.7,31047,4196,Toyota,Good,9 Toyota RAV4 LE
9496,64588.0,2022,4.8,15299,6164,Acura,Good,Acura MDX Advance
9497,47237.0,2022,4.5,12980,50,Nissan,Good,Nissan Frontier PRO-4X
9498,49994.0,2021,4.8,19002,120,GMC,Good,GMC Sierra 1500 Elevation
9499,65995.0,2022,4.9,5716,714,GMC,Good,GMC Sierra 1500 Elevation
9500,39483.0,2020,4.2,35713,1164,Jeep,Great,Jeep Wrangler Unlimited Sport S
9501,43999.0,2022,4.7,391,393,Honda,Good,Honda Pilot Special Edition
9502,31809.0,2018,4.6,15059,1819,Jeep,Great,Jeep Wrangler Sport
9504,25396.0,2018,4.5,60565,843,GMC,Good,GMC Terrain SLT
9505,26750.0,2020,4.8,34293,2099,Honda,Good,Honda Accord LX 1.5T
9506,39687.0,2020,4.7,41640,908,Volvo,Good,Volvo V60 Cross Country T5
9507,139989.0,2021,4.3,19219,1210,BMW,Unknown,BMW X7 M50i
9508,33966.0,2020,4.3,18990,49,Toyota,Great,Toyota Tacoma SR5
9509,31991.0,2019,4.9,54918,2098,Volkswagen,Good,9 Volkswagen Atlas 3.6L SE w/Technology
9510,33000.0,2018,4.9,39860,996,Volvo,Great,Volvo S90 Momentum
9511,49150.0,2020,4.6,13783,914,Nissan,Good,Nissan Titan XD PRO-4X
9513,33894.0,2019,4.9,22895,438,Cadillac,Good,9 Cadillac ATS 2.0L Turbo Luxury
9515,37154.0,2021,4.2,46715,2886,Toyota,Great,Toyota Venza Limited
9516,24718.0,2019,4.5,32641,4167,Ford,Unknown,9 Ford Mustang EcoBoost
9518,53000.0,2022,4.7,10886,1927,RAM,Great,RAM 1500 Laramie
9520,20453.0,2019,2.7,19230,158,Buick,Great,9 Buick Encore Preferred
9521,25500.0,2020,4.9,20058,1123,GMC,Great,GMC Terrain SLE
9524,44000.0,2021,4.1,5841,59,Volvo,Good,Volvo XC40 T5 R-Design
9525,47790.0,2021,4.8,17702,1645,Toyota,Fair,Toyota Tundra SR5
9528,36995.0,2019,2.8,36016,1279,Chevrolet,Great,9 Chevrolet Camaro 2SS
9529,42351.0,2020,4.7,38291,308,RAM,Good,RAM 1500 Big Horn
9530,40467.0,2020,4.2,12725,562,RAM,Great,RAM 1500 Big Horn
9531,39995.0,2021,4.7,14916,157,RAM,Great,RAM 1500 Big Horn
9532,29796.0,2021,4.8,19022,719,Honda,Great,Honda Civic Sport Touring
9533,27596.0,2019,4.8,30541,719,Honda,Good,9 Honda Civic Sport
9534,24990.0,2020,4.8,29820,719,Honda,Good,Honda Civic LX
9535,21996.0,2018,4.8,66025,719,Honda,Good,Honda Civic LX
9537,31171.0,2023,4.8,1517,948,Kia,Unknown,3 Kia K5 GT-Line
9538,46700.0,2022,4.9,20847,39,INFINITI,Good,INFINITI Q50 SENSORY
9539,30233.0,2019,4.9,43043,39,INFINITI,Great,9 INFINITI Q50 3.0t LUXE
9540,35381.0,2021,4.4,8992,1822,Dodge,Good,Dodge Charger GT
9541,32777.0,2017,4.7,35982,661,Dodge,Good,7 Dodge Charger R/T
9542,35950.0,2020,4.7,5297,764,Dodge,Good,Dodge Charger GT
9545,41070.0,2022,4.7,3038,262,INFINITI,Unknown,INFINITI Q50 LUXE
9546,40988.0,2020,4.7,23329,520,Dodge,Good,Dodge Durango GT
9547,33988.0,2020,3.2,27692,91,Cadillac,Great,Cadillac CT4 Premium Luxury
9548,73500.0,2020,4.4,22618,1129,Cadillac,Great,Cadillac Escalade Platinum
9549,102500.0,2022,4.4,3703,1129,Cadillac,Great,Cadillac Escalade Premium Luxury
9550,39121.0,2023,3.4,728,283,Acura,Unknown,3 Acura Integra A-Spec Technology
9551,27995.0,2019,2.8,39126,872,Nissan,Great,9 Nissan Maxima 3.5 Platinum
9552,25427.0,2021,4.6,33144,1318,Kia,Good,Kia K5 LXS
9553,42490.0,2022,3.4,3003,229,Toyota,Good,Toyota Highlander LE
9554,118299.0,2017,4.7,15862,244,Porsche,Good,7 Porsche 911 Carrera S
9555,68503.0,2020,4.8,49304,713,Cadillac,Great,Cadillac Escalade ESV Premium Luxury
9557,58694.0,2021,4.9,29517,4100,RAM,Fair,RAM 1500 Laramie
9558,39977.0,2021,4.5,19391,18,Acura,Unknown,Acura TLX
9559,27588.0,2019,4.9,39408,1065,Volkswagen,Unknown,9 Volkswagen Arteon 2.0T SE
9560,46487.0,2021,4.7,35530,1389,GMC,Good,GMC Acadia Denali
9561,23200.0,2017,2.1,71971,174,Chrysler,Good,7 Chrysler Pacifica Touring-L
9562,36200.0,2020,2.1,32939,174,Chrysler,Good,Chrysler Pacifica Touring-L Plus
9563,60413.0,2021,4.3,10817,291,BMW,Great,BMW X5 xDrive40i
9564,175395.0,2021,4.6,7031,225,Porsche,Great,Porsche Taycan Turbo S
9565,125575.0,2021,4.6,7941,225,Porsche,Good,Porsche Taycan 4S
9566,172375.0,2021,4.6,4950,225,Porsche,Great,Porsche Taycan Turbo S
9567,121995.0,2020,4.8,8764,852,Porsche,Good,Porsche Taycan 4S
9568,41550.0,2021,4.3,5415,510,Ford,Good,Ford Explorer XLT
9569,38490.0,2020,4.9,19056,99,Ford,Fair,Ford Ranger XLT
9570,34395.0,2020,4.9,64664,1870,Volkswagen,Fair,Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology R-Line
9571,23990.0,2018,4.5,55820,2879,Toyota,Fair,Toyota C-HR XLE Premium
9572,42998.0,2019,4.8,24467,6845,BMW,Good,9 BMW X3 xDrive30i
9573,48495.0,2021,4.2,19140,609,Dodge,Good,Dodge Charger Scat Pack
9574,38990.0,2022,4.9,15401,3162,Volkswagen,Great,Volkswagen Atlas 2.0T SE
9575,65900.0,2022,4.0,6273,631,BMW,Good,BMW X5 xDrive40i
9576,80737.0,2021,3.7,18393,63,BMW,Great,BMW X5 M50i
9577,53495.0,2019,3.4,34693,1255,Ford,Good,9 Ford Expedition Max Limited
9579,42254.0,2021,3.7,13108,437,Acura,Good,Acura TLX Advance
9580,39994.0,2022,4.0,6167,1458,GMC,Great,GMC Acadia SLT
9581,25000.0,2021,2.7,29723,36,Kia,Great,Kia K5 LXS
9583,42402.0,2019,4.9,65830,895,Chevrolet,Fair,9 Chevrolet Silverado 1500 LT
9584,27900.0,2020,4.8,29426,763,Volkswagen,Great,Volkswagen Tiguan 2.0T SE R-Line Black
9585,38090.0,2019,4.6,38926,841,Volkswagen,Great,9 Volkswagen Atlas 3.6L SEL Premium
9586,49880.0,2021,4.8,18263,1045,Volkswagen,Good,Volkswagen Atlas 3.6 V6 SEL Premium
9587,48799.0,2021,4.6,18876,841,Volkswagen,Fair,Volkswagen Atlas 3.6 V6 SEL
9588,59292.0,2020,4.1,20096,670,Jeep,Good,Jeep Gladiator Rubicon
9592,66000.0,2022,2.6,28273,103,Jeep,Unknown,Jeep Wagoneer Series II
9593,70000.0,2022,4.7,2895,449,Jeep,Unknown,Jeep Wagoneer Series II
9596,46400.0,2022,4.5,9340,138,Volvo,Good,Volvo XC60 B5 Inscription
9597,35590.0,2020,4.2,26641,15,Honda,Great,Honda Passport EX-L
9598,51999.0,2022,4.9,17567,19,Acura,Great,Acura MDX Technology
9599,63488.0,2020,4.6,25387,190,Mercedes-Benz,Good,Mercedes-Benz E-Class E 450 4MATIC
9600,25545.0,2020,4.4,9961,1242,Toyota,Good,Toyota C-HR LE
9601,37985.0,2021,4.4,16411,817,Ford,Good,Ford Bronco Sport Outer Banks
9602,33998.0,2021,4.4,33418,498,Ford,Great,Ford Bronco Sport Big Bend
9603,65877.0,2022,3.9,994,689,Ford,Fair,Ford Mustang Mach-E California Route
9604,63544.0,2021,3.9,13107,689,Ford,Good,Ford Mustang Mach-E Premium
9605,42489.0,2021,4.7,27016,830,Ford,Good,Ford Ranger LARIAT
9606,39988.0,2019,4.9,40526,1064,Acura,Fair,9 Acura RDX Advance Package
9607,59996.0,2019,4.8,32397,511,BMW,Great,9 BMW M4 Base
9608,27497.0,2022,4.8,5641,526,Chevrolet,Good,Chevrolet Trailblazer LS
9609,27995.0,2021,4.9,31897,557,Chevrolet,Good,Chevrolet Trailblazer LT
9610,62950.0,2021,4.8,33514,1839,Ford,Good,Ford Expedition Max Limited
9612,56142.0,2022,4.5,7499,1061,RAM,Great,RAM 1500 Rebel
9614,28444.0,2021,4.6,21375,773,Chevrolet,Great,Chevrolet Trailblazer RS
9615,32926.0,2019,4.4,20680,250,Dodge,Unknown,9 Dodge Challenger R/T
9616,32551.0,2020,4.5,30248,500,Toyota,Unknown,Toyota Camry Hybrid XLE
9617,38999.0,2021,3.7,10322,437,Acura,Good,Acura TLX Base
9618,34981.0,2018,3.7,34974,437,Acura,Fair,Acura TLX V6 A-Spec
9619,26900.0,2019,3.7,58238,437,Acura,Good,9 Acura TLX FWD
9620,38714.0,2021,4.7,13580,139,Acura,Good,Acura TLX Tech
9621,44998.0,2022,3.7,4757,437,Acura,Good,Acura TLX A-Spec
9622,33999.0,2019,3.7,38244,437,Acura,Fair,9 Acura TLX V6 Technology & A-Spec
9623,32955.0,2020,4.8,50400,1609,Acura,Great,Acura TLX V6 w/Technology Package
9624,40825.0,2022,3.7,5000,437,Acura,Good,Acura TLX Technology
9627,38596.0,2022,4.9,21264,2359,Kia,Great,Kia Stinger GT
9628,119995.0,2021,4.6,11401,266,Porsche,Great,Porsche Cayenne GTS
9629,63976.0,2020,4.1,58990,423,Toyota,Unknown,Toyota Sequoia TRD Pro
9630,40776.0,2021,4.7,41194,908,Volvo,Great,Volvo XC60 T6 Momentum
9632,28497.0,2019,3.8,28806,22,GMC,Great,9 GMC Acadia SLE-
9633,31865.0,2020,3.2,64615,843,GMC,Good,GMC Acadia SLT
9634,35980.0,2019,4.6,49791,349,Volkswagen,Great,9 Volkswagen Atlas 3.6L SEL Premium
9635,21779.0,2019,2.7,26839,158,Buick,Good,9 Buick Encore Preferred
9636,29692.0,2018,4.8,47253,365,Honda,Great,Honda Pilot EX-L
9637,46991.0,2021,4.8,18236,365,Honda,Good,Honda Pilot Black Edition
9638,29989.0,2017,4.5,42362,68,Honda,Good,7 Honda Pilot EX-L
9639,30988.0,2019,2.2,68854,172,Honda,Good,9 Honda Pilot EX-L
9640,39997.0,2021,2.9,1985,211,Jeep,Unknown,Jeep Wrangler Sport
9642,36371.0,2019,4.7,38026,281,RAM,Good,9 RAM 1500 Big Horn
9643,47500.0,2021,4.6,10636,532,Buick,Great,Buick Enclave Avenir
9645,40995.0,2020,4.5,48561,213,Chevrolet,Good,Chevrolet Silverado 1500 Custom Trail Boss
9646,64350.0,2022,4.8,4964,2359,Chevrolet,Great,Chevrolet Tahoe LT
9647,52687.0,2023,4.7,550,189,Jeep,Unknown,3 Jeep Grand Cherokee L Laredo
9648,37065.0,2017,4.7,75637,1052,Toyota,Good,7 Toyota Tundra SR5
9649,40000.0,2020,4.8,65336,2926,Toyota,Good,Toyota Tundra SR5
