,Name,Vehicle_details,Mileage,Rating,Rating-Count,Price,Deal-Status,Year,Status
11692,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
11693,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
11694,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
11695,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
11696,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
11697,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
11698,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
11699,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
11700,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
11701,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
11702,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
11703,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
11704,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
11705,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
11706,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
11707,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
11708,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
11709,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
11710,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
11711,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
11712,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
11713,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
11714,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
11715,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
11716,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
11717,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
11718,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
11719,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
11720,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
11721,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
11722,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
11723,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
11724,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
11725,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
11726,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
11727,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
11728,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
11729,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
11730,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
11731,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
11732,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
11733,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
11734,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
11735,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
11736,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
11737,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
11738,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
11739,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
11740,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
11741,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
11742,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
11743,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
11744,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
11745,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
11746,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
11747,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
11748,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
11749,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
11750,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
11751,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
11752,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
11753,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
11754,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
11755,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
11756,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
11757,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
11758,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
11759,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
11760,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
11761,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
11762,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
11763,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
11764,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
11765,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
11766,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
11767,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
11768,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
11769,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
11770,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
11771,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
11772,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
11773,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
11774,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
11775,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
11776,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
11777,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
11778,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
11779,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
11780,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
11781,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
11782,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
11783,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
11784,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
11785,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
11786,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
11787,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
11788,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
11789,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
11790,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
11791,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
11792,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
11793,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
11794,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
11795,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
11796,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
11797,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
11798,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
11799,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
11800,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
11801,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
11802,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
11803,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
11804,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
11805,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
11806,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
11807,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
11808,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
11809,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
11810,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
11811,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
11812,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
11813,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
11814,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
11815,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
11816,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
11817,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
11818,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
11819,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
11820,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
11821,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
11822,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
11823,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
11824,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
11825,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
11826,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
11827,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
11828,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
11829,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
11830,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
11831,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
11832,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
11833,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
11834,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
11835,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
11836,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
11837,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
11838,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
11839,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
11840,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
11841,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
11842,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
11843,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
11844,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
11845,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
11846,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
11847,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
11848,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
11849,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
11850,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
11851,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
11852,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
11853,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
11854,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
11855,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
11856,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
11857,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
11858,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
11859,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
11860,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
11861,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
11862,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
11863,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
11864,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
11865,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
11866,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
11867,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
11868,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
11869,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
11870,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
11871,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
11872,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
11873,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
11874,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
11875,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
11876,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
11877,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
11878,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
11879,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
11880,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
11881,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
11882,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
11883,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
11884,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
11885,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
11886,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
11887,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
11888,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
11889,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
11890,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
11891,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
11892,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
11893,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
11894,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
11895,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
11896,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
11897,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
11898,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
11899,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
11900,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
11901,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
11902,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
11903,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
11904,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
11905,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
11906,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
11907,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
11908,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
11909,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
11910,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
11911,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
11912,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
11913,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
11914,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
11915,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
11916,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
11917,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
11918,Jeep,2020 Jeep Cherokee Latitude,61249 ,3.1,528 ,22000,Great Deal | $3063 under,2020,Great
11919,Toyota,2018 Toyota Highlander XLE,66206 ,4.4,480 ,29835,Great Deal | $1999 under,2018,Great
11920,Ford,2021 Ford F-350 XL,34867 ,4.9,514 ,58995,Fair Deal,2021,Fair
11921,Honda,2019 Honda Pilot EX,22599 ,4.3,1239 ,34363,Great Deal | $1864 under,2019,Great
11922,Ford,2020 Ford Expedition XLT,20889 ,4.4,1750 ,50993,Great Deal | $3128 under,2020,Great
11923,BMW,2020 BMW X6 M50i,37445 ,4.8,1444 ,64922,CPO Warrantied,2020,Unknown
11924,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,17412 ,4.9,417 ,32490,CPO Warrantied,2021,Unknown
11925,Buick,2021 Buick Enclave Essence,15215 ,4.9,143 ,38498,Great Deal | $3324 under,2021,Great
11926,Kia,2022 Kia EV6 Wind,860 ,4.5,907 ,53900,Good Deal | $2394 under,2022,Good
11927,Honda,2020 Honda CR-V EX-L,13510 ,4.9,840 ,32498,Good Deal | $1297 under,2020,Good
11928,Toyota,2021 Toyota Avalon Hybrid XLE,18670 ,4.5,1903 ,37222,Good Deal | $1148 under,2021,Good
11929,Volkswagen,2022 Volkswagen Taos 1.5T SE,3338 ,3.4,149 ,27899,Great Deal | $1876 under,2022,Great
11930,BMW,2018 BMW 640 Gran Turismo i xDrive,38169 ,4.8,3715 ,45995,Good Deal,2018,Good
11931,GMC,2020 GMC Terrain SLE,28123 ,4.1,51 ,27977,Good Deal | $1218 under,2020,Good
11932,Toyota,2020 Toyota Sequoia Platinum,29940 ,4.2,197 ,65995,Good Deal,2020,Good
11933,Acura,2022 Acura MDX Technology,12606 ,4.4,2396 ,55000,Great Deal | $3318 under,2022,Great
11934,Honda,2022 Honda Accord Hybrid Sport,10411 ,4.5,713 ,35543,Good Deal,2022,Good
11935,RAM,2022 RAM 1500 Lone Star,3439 ,Nan,36 ,42900,CPO Warrantied,2022,Unknown
11936,Cadillac,2021 Cadillac Escalade Premium Luxury,36667 ,4.9,2019 ,86990,CPO Warrantied,2021,Unknown
